age,Valore Reale,Valore Predetto,club_name,player_name,position,club_involved_name,season,Differenza
31.0,0.6,3.6482673,Real Betis Balompié,Foued Kadir,Attacking Midfield,Marseille,2015/2016,3.0482673
19.0,0.1,3.2170274,FC Augsburg,Arne Engels,Central Midfield,Club NXT,2022/2023,3.1170274
21.0,1.83,5.3196087,Vitesse Arnhem,Nikolai Baden Frederiksen,Centre-Forward,Juventus U23,2021/2022,3.4896087
18.0,0.06,1.6085576,1.FSV Mainz 05,Marin Sverko,Centre-Back,Karlsruhe U19,2016/2017,1.5485575999999999
23.0,8.15,13.71643,Tottenham Hotspur,Nacer Chadli,Left Winger,Twente FC,2013/2014,5.56643
19.0,8.0,3.1226752,PSV Eindhoven,Adam Maher,Defensive Midfield,AZ Alkmaar,2013/2014,-4.8773248
24.0,1.8,2.3871248,Levante UD,Deyverson,Centre-Forward,Belenenses,2015/2016,0.5871248
19.0,7.5,4.1622977,Bayer 04 Leverkusen,Jonathan Tah,Centre-Back,Hamburger SV,2015/2016,-3.3377023
27.0,23.0,10.951107,Everton FC,Morgan Schneiderlin,Defensive Midfield,Man Utd,2016/2017,-12.048893
31.0,4.5,5.525209,VfL Wolfsburg,Dante,Centre-Back,Bayern Munich,2015/2016,1.0252090000000003
21.0,21.0,16.960133,AS Roma,Amadou Diawara,Defensive Midfield,SSC Napoli,2019/2020,-4.039867000000001
28.0,20.0,15.080544,West Ham United,Andriy Yarmolenko,Right Winger,Bor. Dortmund,2018/2019,-4.919456
21.0,20.0,11.653693,Nottingham Forest,Neco Williams,Right-Back,Liverpool,2022/2023,-8.346307
23.0,3.2,5.954023,Sevilla FC,Vitolo,Left Winger,UD Las Palmas,2013/2014,2.754023
21.0,0.3,2.7697773,FC Sochi,Moussa Sissako,Centre-Back,Standard Liège,2022/2023,2.4697773
23.0,5.7,2.8434052,Deportivo de La Coruña,Florin Andone,Centre-Forward,Córdoba CF,2016/2017,-2.8565948000000003
22.0,0.35,2.5079257,PEC Zwolle,Kenneth Paal,Left-Back,PSV Eindhoven,2019/2020,2.1579257
34.0,0.5,1.7597352,Bologna FC 1909,Sergio Floccari,Centre-Forward,Sassuolo,2015/2016,1.2597352
16.0,2.8,25.84238,Chelsea FC,Ethan Ampadu,Centre-Back,Exeter City,2017/2018,23.042379999999998
22.0,1.0,1.923011,CF Os Belenenses,Deyverson,Centre-Forward,Benfica B,2013/2014,0.923011
25.0,9.0,4.4840927,LOSC Lille,Thiago Mendes,Defensive Midfield,São Paulo,2017/2018,-4.5159073
23.0,2.5,6.3080196,SL Benfica,Jhonder Cádiz,Centre-Forward,Vitória Setúbal,2019/2020,3.8080195999999997
20.0,1.25,3.6989107,FC Toulouse,Aaron Leya Iseka,Centre-Forward,RSC Anderlecht,2018/2019,2.4489107
23.0,1.5,1.5380663,Chievo Verona,Dejan Lazarevic,Right Winger,Genoa,2013/2014,0.03806630000000011
22.0,8.0,9.698008,Borussia Mönchengladbach,Thorgan Hazard,Left Winger,Chelsea,2015/2016,1.6980079999999997
19.0,13.0,9.232962,Southampton FC,Sékou Mara,Centre-Forward,G. Bordeaux,2022/2023,-3.7670379999999994
22.0,0.7,0.56421345,US Palermo,Achraf Lazaar,Left-Back,Varese,2014/2015,-0.13578654999999995
26.0,1.7,7.651412,Swansea City,Marvin Emnes,Centre-Forward,Middlesbrough,2014/2015,5.9514119999999995
27.0,2.0,2.7986615,SPAL,Bartosz Salamon,Centre-Back,Cagliari Calcio,2018/2019,0.7986615000000001
29.0,4.0,8.984468,SL Benfica,Lima,Centre-Forward,SC Braga,2012/2013,4.984468
26.0,87.0,53.19655,Manchester United,Harry Maguire,Centre-Back,Leicester,2019/2020,-33.80345
19.0,27.0,16.547754,Tottenham Hotspur,Ryan Sessegnon,Left Midfield,Fulham,2019/2020,-10.452245999999999
25.0,1.9,3.3613799,Stade Rennais FC,Philipp Hosiner,Centre-Forward,Austria Vienna,2014/2015,1.4613799000000003
22.0,5.0,3.7122579,TSG 1899 Hoffenheim,Ozan Kabak,Centre-Back,FC Schalke 04,2022/2023,-1.2877421
28.0,0.5,4.8050694,Olympique Marseille,Samuel Gigot,Centre-Back,Spartak Moscow,2021/2022,4.3050694
27.0,3.8,8.269335,Aston Villa,Ron Vlaar,Centre-Back,Feyenoord,2012/2013,4.469335
20.0,2.5,6.639683,Newcastle United,Massadio Haidara,Left-Back,AS Nancy,2012/2013,4.139683
26.0,0.115,1.4388567,FC Sochi,Artem Makarchuk,Left-Back,Baltika,2021/2022,1.3238567
20.0,18.5,9.310242,Newcastle United,Aleksandar Mitrović,Centre-Forward,RSC Anderlecht,2015/2016,-9.189758
24.0,3.3,2.7019491,Udinese Calcio,William Troost-Ekong,Centre-Back,Bursaspor,2018/2019,-0.5980508999999996
29.0,4.58,7.114712,Parma Calcio 1913,Luigi Sepe,Goalkeeper,SSC Napoli,2020/2021,2.534712
22.0,3.0,1.9359902,FK Rostov,Daniil Utkin,Central Midfield,Krasnodar,2022/2023,-1.0640098
30.0,0.15,1.0270652,Fortuna Sittard,Ben Rienstra,Central Midfield,Kayserispor,2020/2021,0.8770652
24.0,4.0,5.0212846,FC Augsburg,Carlos Gruezo,Defensive Midfield,Dallas,2019/2020,1.0212846000000004
25.0,42.95,23.26633,West Ham United,Lucas Paquetá,Attacking Midfield,Olympique Lyon,2022/2023,-19.683670000000003
26.0,22.5,16.102085,Everton FC,Cenk Tosun,Centre-Forward,Besiktas,2017/2018,-6.397915000000001
27.0,0.1,3.0696743,Elche CF,Emiliano Rigoni,Right Winger,Zenit S-Pb,2020/2021,2.9696743
24.0,3.0,2.6126783,FC Sochi,Elmir Nabiullin,Left-Back,Zenit S-Pb,2019/2020,-0.3873217000000002
23.0,0.32,6.1974077,Ajax Amsterdam,Tobias Sana,Left Winger,IFK Göteborg,2012/2013,5.8774077
21.0,7.0,2.6909826,OGC Nice,Jordan Lotomba,Right-Back,BSC Young Boys,2020/2021,-4.3090174
23.0,30.0,68.14251,Real Madrid,Álvaro Morata,Centre-Forward,Juventus,2016/2017,38.14251
27.0,0.3,2.463225,Hellas Verona,Davide Faraoni,Right-Back,Crotone,2019/2020,2.163225
32.0,2.5,4.3498898,Torino FC,Cristian Ansaldi,Left-Back,Inter,2019/2020,1.8498897999999997
29.0,2.0,1.9648982,FC Nantes,Nicolas Pallois,Centre-Back,G. Bordeaux,2017/2018,-0.03510180000000007
19.0,1.2,0.86274284,TSG 1899 Hoffenheim,Filip Malbasic,Right Winger,Rad,2012/2013,-0.33725715999999994
22.0,4.0,6.649643,Valencia CF,Hugo Duro,Centre-Forward,Getafe,2022/2023,2.649643
35.0,1.0,1.3707482,SPAL 2013,Marco Borriello,Centre-Forward,Cagliari Calcio,2017/2018,0.37074819999999997
17.0,2.5,2.412847,VfB Stuttgart,Roberto Massimo,Right Midfield,Bielefeld U19,2018/2019,-0.08715299999999981
19.0,30.0,24.439257,Chelsea FC,Malo Gusto,Right-Back,Olympique Lyon,2022/2023,-5.560742999999999
32.0,0.08,0.16110772,UD Almería,Diego Mariño,Goalkeeper,Sporting Gijón,2022/2023,0.08110772000000001
26.0,3.5,9.262752,Valencia CF,Fernando Gago,Defensive Midfield,Real Madrid,2012/2013,5.762752000000001
26.0,27.5,24.315102,Paris Saint-Germain,Grzegorz Krychowiak,Defensive Midfield,Sevilla FC,2016/2017,-3.1848980000000005
26.0,2.5,1.8262807,Montpellier HSC,Benjamin Lecomte,Goalkeeper,FC Lorient,2017/2018,-0.6737192999999999
25.0,2.5,2.1163816,PSV Eindhoven,Przemyslaw Tyton,Goalkeeper,Roda JC,2012/2013,-0.3836184
35.0,0.1,0.50508595,AC Cesena,Franco Brienza,Attacking Midfield,Atalanta BC,2014/2015,0.40508595000000003
25.0,0.3,2.0582507,Levante UD,Xavi Torres,Defensive Midfield,Málaga CF,2012/2013,1.7582506999999998
23.0,5.0,2.4072838,FC Lorient,Alain Traoré,Attacking Midfield,AJ Auxerre,2012/2013,-2.5927162
27.0,8.0,3.2448761,TSG 1899 Hoffenheim,Havard Nordtveit,Centre-Back,West Ham,2017/2018,-4.7551239
27.0,1.7,2.8085814,CA Osasuna,Sergio León,Centre-Forward,Elche CF,2016/2017,1.1085814
27.0,15.0,27.724094,Manchester United,Alex Telles,Left-Back,FC Porto,2020/2021,12.724094000000001
20.0,5.5,1.7750224,US Palermo,Andrea Belotti,Centre-Forward,UC AlbinoLeffe,2014/2015,-3.7249776
21.0,3.0,26.954676,Chelsea FC,Christian Atsu,Left Winger,FC Porto,2013/2014,23.954676
20.0,7.0,3.5991306,FC Porto,Diego Reyes,Centre-Back,América,2013/2014,-3.4008694
24.0,1.6,1.0438415,Parma FC,Andrea Rossini,Goalkeeper,Cesena,2014/2015,-0.5561585
21.0,1.6,9.85542,West Ham United,Frederik Alves,Centre-Back,Silkeborg IF,2020/2021,8.25542
20.0,1.5,1.3413591,Hannover 96,Marius Wolf,Right Winger,1860 Munich,2015/2016,-0.15864089999999997
28.0,1.0,1.243112,FC Metz,Sergey Krivets,Attacking Midfield,BATE Borisov,2014/2015,0.243112
23.0,1.0,0.5785062,FC Toulouse,François Moubandje,Left-Back,Servette FC,2013/2014,-0.42149380000000003
22.0,1.0,1.1286803,Granada CF,Rui Silva,Goalkeeper,Nacional,2016/2017,0.12868030000000008
32.0,1.8,4.4448557,Hellas Verona,Nikola Kalinic,Centre-Forward,Atlético Madrid,2020/2021,2.6448557
25.0,0.5,2.015444,SM Caen,Baissama Sankoh,Defensive Midfield,Guingamp,2017/2018,1.515444
23.0,0.4,2.2190013,Torpedo Moscow,Mario Curic,Defensive Midfield,HNK Sibenik,2022/2023,1.8190013
28.0,6.0,6.1440487,FC Internazionale,Matías Silvestre,Centre-Back,US Palermo,2013/2014,0.14404869999999992
20.0,15.75,28.552605,Ajax Amsterdam,Antony,Right Winger,São Paulo,2020/2021,12.802605
21.0,7.5,6.373767,Villarreal CF,Javi Ontiveros,Left Winger,Málaga CF,2019/2020,-1.126233
24.0,3.0,4.397186,US Sassuolo,Abdou Harroui,Central Midfield,Sparta R.,2022/2023,1.3971859999999996
19.0,6.0,2.6893535,Bologna FC 1909,Andreas Skov Olsen,Right Midfield,Nordsjaelland,2019/2020,-3.3106465
24.0,13.0,15.482954,Leeds United,Robin Koch,Centre-Back,SC Freiburg,2020/2021,2.4829539999999994
22.0,2.0,1.8207704,FC Toulouse,Martin Braithwaite,Centre-Forward,Esbjerg fB,2013/2014,-0.1792296
21.0,7.0,2.8440487,Lokomotiv Moscow,Konstantin Maradishvili,Defensive Midfield,CSKA Moscow,2021/2022,-4.1559513
23.0,3.75,5.5866055,Aston Villa,Matthew Lowton,Right-Back,Sheff Utd,2012/2013,1.8366055000000001
25.0,9.1,6.4067445,Huddersfield Town,Tom Ince,Right Winger,Derby,2017/2018,-2.6932554999999994
26.0,3.2,2.1924376,UC Sampdoria,Renan,Defensive Midfield,CFR Cluj,2012/2013,-1.0075624000000003
21.0,2.2,4.3254786,1.FSV Mainz 05,Jairo Samperio,Left Winger,Sevilla FC,2014/2015,2.1254786
24.0,30.0,11.060796,Valencia CF,Rodrigo,Second Striker,Benfica,2015/2016,-18.939204
24.0,2.87,2.1247382,Sporting CP,Cristiano Piccini,Right-Back,Real Betis,2017/2018,-0.7452618000000002
19.0,1.18,6.466871,Crystal Palace,Luke Plange,Centre-Forward,Derby,2021/2022,5.2868710000000005
24.0,1.5,3.6568632,Spartak Moscow,Aleksandr Tashaev,Right Winger,Dinamo Moscow,2018/2019,2.1568632
20.0,7.75,2.7560503,Torino FC,Lyanco,Centre-Back,São Paulo,2017/2018,-4.9939497
21.0,0.5,2.2115264,1.FC Nuremberg,Muhammed Ildiz,Central Midfield,Rapid Vienna,2012/2013,1.7115264
27.0,10.5,7.7001343,Real Betis Balompié,Marc Bartra,Centre-Back,Bor. Dortmund,2017/2018,-2.7998657
23.0,65.0,32.54853,Manchester City,Aymeric Laporte,Centre-Back,Athletic,2017/2018,-32.45147
24.0,76.0,16.027878,Juventus FC,Arthur,Defensive Midfield,Barcelona,2020/2021,-59.972122
19.0,8.0,5.047875,AS Monaco,Tiemoué Bakayoko,Defensive Midfield,Stade Rennais,2014/2015,-2.9521249999999997
20.0,3.0,3.8386278,Spartak Moscow,Daniil Khlusevich,Right Midfield,Arsenal Tula,2021/2022,0.8386277999999998
23.0,0.8,1.9931823,SC Heerenveen,Jukka Raitala,Left-Back,TSG Hoffenheim,2012/2013,1.1931823
22.0,1.6,2.4203691,Dijon FCO,Nayef Aguerd,Centre-Back,FUS Rabat,2018/2019,0.8203690999999997
21.0,0.5,7.4682713,Atalanta BC,Gaetano Monachello,Centre-Forward,Monaco,2015/2016,6.9682713
22.0,0.16,1.5269834,VVV-Venlo,Kristopher Da Graca,Centre-Back,IFK Göteborg,2020/2021,1.3669834
25.0,4.0,10.602811,Arsenal FC,David Ospina,Goalkeeper,OGC Nice,2014/2015,6.602811000000001
29.0,3.3,3.1607976,SD Eibar,Quique González,Centre-Forward,Dep. La Coruña,2019/2020,-0.13920239999999984
24.0,6.5,4.7518053,Torino FC,Antonio Sanabria,Centre-Forward,Real Betis,2020/2021,-1.7481947
25.0,6.5,6.694116,West Bromwich Albion,Matt Phillips,Right Winger,QPR,2016/2017,0.19411600000000018
28.0,4.0,10.015384,Eintracht Frankfurt,Sebastian Rode,Central Midfield,Bor. Dortmund,2019/2020,6.015383999999999
20.0,1.0,2.733497,FK Rostov,Magnus Knudsen,Central Midfield,Lillestrøm,2021/2022,1.7334969999999998
18.0,1.25,5.4495397,Borussia Mönchengladbach,Julio Villalba,Centre-Forward,Cerro Porteño,2016/2017,4.1995397
31.0,0.35,0.38995898,SC Freiburg,Sascha Riether,Right-Back,Fulham,2014/2015,0.03995898000000003
24.0,3.5,3.9044352,Hellas Verona,Mariusz Stepinski,Centre-Forward,Chievo Verona,2019/2020,0.4044352
30.0,0.8,1.0835558,Torino FC,Cesare Bovo,Centre-Back,Genoa,2013/2014,0.2835558
25.0,0.64,4.063541,Stade Rennais FC,Kermit Erasmus,Centre-Forward,Orlando Pirates,2015/2016,3.4235409999999997
24.0,3.65,2.0582507,AC Siena,Luís Neto,Centre-Back,Nacional,2012/2013,-1.5917493
25.0,0.5,12.86983,Eintracht Frankfurt,Vadim Demidov,Centre-Back,Real Sociedad,2012/2013,12.36983
19.0,60.0,45.197933,Manchester United,Anthony Martial,Centre-Forward,Monaco,2015/2016,-14.802067000000001
17.0,20.0,8.58957,Bayern Munich,Mathys Tel,Centre-Forward,Stade Rennais,2022/2023,-11.41043
20.0,32.0,20.058685,Chelsea FC,Oscar,Attacking Midfield,Internacional,2012/2013,-11.941315
21.0,0.75,3.3408566,FC Utrecht,Sébastien Haller,Centre-Forward,AJ Auxerre,2015/2016,2.5908566
31.0,1.0,0.12355402,Krylya Sovetov Samara,Benoît Angbwa,Right-Back,Rostov,2012/2013,-0.87644598
22.0,0.165,4.521665,SS Lazio,Andreas Karo,Centre-Back,Apol. Limassol,2019/2020,4.356665
33.0,2.3,4.4882154,Burnley FC,Jonathan Walters,Right Winger,Stoke City,2017/2018,2.1882154
29.0,0.25,5.1607437,SM Caen,Malik Tchokounté,Centre-Forward,Paris FC,2018/2019,4.9107437
22.0,67.0,70.539734,Bayern Munich,Matthijs de Ligt,Centre-Back,Juventus,2022/2023,3.5397339999999957
25.0,2.5,4.7626452,Hertha BSC,Julian Schieber,Centre-Forward,Bor. Dortmund,2014/2015,2.2626451999999997
23.0,0.1,2.297953,NAC Breda,Menno Koch,Centre-Back,PSV Eindhoven,2017/2018,2.197953
23.0,18.0,11.983984,Swansea City,Borja Bastón,Centre-Forward,Atlético Madrid,2016/2017,-6.0160160000000005
20.0,3.15,5.6417165,Southampton FC,Paulo Gazzaniga,Goalkeeper,Gillingham FC,2012/2013,2.4917165000000003
20.0,25.0,10.408967,Southampton FC,Kamaldeen Sulemana,Left Winger,Rennes,2022/2023,-14.591033
20.0,3.15,4.8618107,AS Roma,Ismail H'Maidat,Central Midfield,Brescia,2015/2016,1.7118107000000005
33.0,1.0,0.5071522,Ajax Amsterdam,Diederik Boer,Goalkeeper,PEC Zwolle,2014/2015,-0.49284779999999995
25.0,15.4,10.357292,Hull City,Ryan Mason,Central Midfield,Spurs,2016/2017,-5.042708000000001
21.0,1.5,2.8946388,Nîmes Olympique,Yassine Benrahou,Attacking Midfield,G. Bordeaux,2020/2021,1.3946388
23.0,8.0,15.144773,Chelsea FC,Marko Marin,Attacking Midfield,Werder Bremen,2012/2013,7.144773000000001
21.0,2.5,1.1173841,Málaga CF,Federico Ricca,Left-Back,Danubio FC,2015/2016,-1.3826159
21.0,3.2,3.1482148,AS Saint-Étienne,Ole Selnaes,Defensive Midfield,Rosenborg,2015/2016,-0.05178520000000031
28.0,3.5,2.2990685,Málaga CF,Nordin Amrabat,Right Winger,Galatasaray,2015/2016,-1.2009314999999998
20.0,3.5,1.8223149,Sporting CP,Bruno Paulista,Defensive Midfield,EC Bahia,2016/2017,-1.6776851
21.0,8.0,3.501212,FC Lorient,Terem Moffi,Centre-Forward,KV Kortrijk,2020/2021,-4.498787999999999
21.0,13.0,18.281792,Manchester City,Sergio Gómez,Left-Back,RSC Anderlecht,2022/2023,5.281791999999999
30.0,4.0,5.250738,Watford FC,Younès Kaboul,Centre-Back,Sunderland,2016/2017,1.2507380000000001
22.0,1.0,3.566104,Spartak Moscow,Ayaz Guliev,Central Midfield,Rostov,2018/2019,2.566104
29.0,35.0,25.349062,Chelsea FC,David Luiz,Centre-Back,Paris SG,2016/2017,-9.650938
20.0,3.0,4.148066,US Sassuolo,Emil Konradsen Ceide,Left Winger,Rosenborg,2022/2023,1.148066
19.0,15.0,31.144062,Paris Saint-Germain,Lucas Digne,Left-Back,LOSC Lille,2013/2014,16.144062
20.0,1.5,1.8897568,UC Sampdoria,Lorenco Simic,Centre-Back,Hajduk Split,2016/2017,0.3897568
18.0,5.5,4.411872,Eintracht Frankfurt,Evan Ndicka,Centre-Back,AJ Auxerre,2018/2019,-1.0881280000000002
21.0,0.4,4.5703373,Olympique Marseille,Bamba Dieng,Centre-Forward,Diambars FC,2021/2022,4.1703373
20.0,7.0,9.580313,OGC Nice,Amine Gouiri,Centre-Forward,Olympique Lyon,2020/2021,2.5803130000000003
28.0,0.75,1.820429,SD Eibar,Yoel Rodríguez,Goalkeeper,Valencia,2017/2018,1.070429
28.0,1.2,1.6318573,Elche CF,Johan Mojica,Left-Back,Girona,2021/2022,0.4318573000000001
24.0,1.0,7.6120934,Sevilla FC,Pablo Sarabia,Right Winger,Getafe,2016/2017,6.6120934
29.0,2.85,3.5961337,FC Girondins Bordeaux,Jérémy Ménez,Right Winger,AC Milan,2016/2017,0.7461337000000001
18.0,1.5,2.3964293,RC Strasbourg Alsace,Ismaël Doukouré,Centre-Back,Valenciennes FC,2021/2022,0.8964292999999999
28.0,35.0,12.444831,Atlético de Madrid,Jackson Martínez,Centre-Forward,FC Porto,2015/2016,-22.555169
31.0,2.7,6.9536138,AC Milan,Alessandro Florenzi,Right-Back,AS Roma,2022/2023,4.2536138
20.0,30.0,12.383736,Borussia Dortmund,Karim Adeyemi,Centre-Forward,RB Salzburg,2022/2023,-17.616264
21.0,1.0,11.749121,AS Saint-Étienne,Jorginho,Left Winger,Arouca,2017/2018,10.749121
22.0,5.0,14.301569,Juventus FC,Giangiacomo Magnani,Centre-Back,Perugia,2018/2019,9.301569
29.0,6.0,4.8755374,Sevilla FC,Tomas Vaclik,Goalkeeper,FC Basel,2018/2019,-1.1244626000000002
21.0,14.7,26.130249,Tottenham Hotspur,Djed Spence,Right-Back,Middlesbrough,2022/2023,11.430249
25.0,12.0,13.4307165,Aston Villa,Marvelous Nakamba,Defensive Midfield,Club Brugge,2019/2020,1.4307165000000008
21.0,0.28,3.539316,Benevento Calcio,Bright Gyamfi,Right-Back,Inter,2017/2018,3.259316
21.0,0.5,2.7100167,Sporting CP,Leonardo Ruiz,Centre-Forward,Atl. Nacional,2017/2018,2.2100167
24.0,0.25,0.6944974,Roda JC Kerkrade,Anco Jansen,attack,De Graafschap,2013/2014,0.44449740000000004
25.0,2.4,1.355076,Genoa CFC,Jandrei,Goalkeeper,Chapecoense,2018/2019,-1.044924
32.0,3.5,6.6534295,Sevilla FC,Ivan Rakitic,Central Midfield,Barcelona,2020/2021,3.1534294999999997
24.0,7.0,4.3997765,SS Lazio,Nicolò Casale,Centre-Back,Hellas Verona,2022/2023,-2.6002235000000002
21.0,7.0,2.2603817,Spartak Moscow,Ayrton Lucas,Left-Back,Fluminense,2018/2019,-4.7396183
28.0,30.0,12.54465,Aston Villa,Lucas Digne,Left-Back,Everton,2021/2022,-17.45535
18.0,0.7,4.5092254,AS Roma,Jonatan Lucca,Central Midfield,Inter U20,2012/2013,3.8092254
24.0,8.0,3.0601935,Hertha BSC,Suat Serdar,Central Midfield,FC Schalke 04,2021/2022,-4.9398064999999995
18.0,1.7,1.5019149,Bologna FC 1909,Aaron Hickey,Left-Back,Heart of Midl.,2020/2021,-0.1980850999999999
27.0,0.5,0.7283352,FC Toulouse,Mauro Goicoechea,Goalkeeper,Arouca,2015/2016,0.22833519999999996
26.0,2.7,8.27907,Villarreal CF,Víctor Ruiz,Centre-Back,Valencia,2015/2016,5.579070000000001
29.0,1.5,5.367986,SL Benfica,Helton Leite,Goalkeeper,Boavista,2020/2021,3.867986
25.0,135.0,29.996494,FC Barcelona,Philippe Coutinho,Left Winger,Liverpool,2017/2018,-105.003506
23.0,1.7,9.382369,Bayer 04 Leverkusen,Timothy Fosu-Mensah,Right-Back,Man Utd,2020/2021,7.6823690000000004
24.0,5.5,1.7138945,TSG 1899 Hoffenheim,Oliver Baumann,Goalkeeper,SC Freiburg,2014/2015,-3.7861054999999997
19.0,0.05,0.73639935,Vitória Setúbal FC,Wilder Cartagena,Defensive Midfield,Alianza Lima,2013/2014,0.68639935
21.0,15.0,10.721233,Valencia CF,Mouctar Diakhaby,Centre-Back,Olympique Lyon,2018/2019,-4.278767
23.0,3.0,3.897921,1.FSV Mainz 05,Viktor Fischer,Left Winger,Middlesbrough,2017/2018,0.8979210000000002
23.0,5.0,4.471999,Stade Brestois 29,Franck Honorat,Right Winger,Saint-Étienne,2020/2021,-0.5280009999999997
28.0,6.4,16.123568,Tottenham Hotspur,Emmanuel Adebayor,Centre-Forward,Man City,2012/2013,9.723567999999998
21.0,15.2,7.6973195,Southampton FC,Gastón Ramírez,Attacking Midfield,Bologna,2012/2013,-7.502680499999999
21.0,1.3,1.7315556,Hannover 96,França,Defensive Midfield,Mirassol-SP,2012/2013,0.43155560000000004
22.0,0.2,1.7199835,Fortuna Sittard,Zian Flemming,Attacking Midfield,PEC Zwolle,2020/2021,1.5199835000000002
29.0,0.057,11.422779,Wolverhampton Wanderers,Daniel Bentley,Goalkeeper,Bristol City,2022/2023,11.365779
23.0,2.0,1.152567,SM Caen,Andy Delort,Centre-Forward,Wigan,2015/2016,-0.8474330000000001
27.0,1.6,4.437665,Feyenoord Rotterdam,João Carlos Teixeira,Attacking Midfield,Vit. Guimarães,2020/2021,2.837665
29.0,0.75,2.072974,Hannover 96,Szabolcs Huszti,Left Midfield,Zenit S-Pb,2012/2013,1.3229739999999999
29.0,8.6,6.8787465,Watford FC,José Manuel Jurado,Attacking Midfield,Spartak Moscow,2015/2016,-1.7212534999999995
23.0,35.7,14.751706,FC Barcelona,Nélson Semedo,Right-Back,Benfica,2017/2018,-20.948294000000004
19.0,3.8,1.825962,Stoke City,Jack Butland,Goalkeeper,Birmingham,2012/2013,-1.9740379999999997
26.0,0.5,2.0234268,CA Osasuna,Fran Mérida,Central Midfield,SD Huesca,2016/2017,1.5234268000000002
22.0,6.0,4.0239973,1.FSV Mainz 05,Moussa Niakhaté,Centre-Back,FC Metz,2018/2019,-1.9760026999999996
27.0,40.0,39.323593,Chelsea FC,Hakim Ziyech,Attacking Midfield,Ajax,2020/2021,-0.6764069999999975
23.0,8.0,8.647216,AS Roma,Alisson,Goalkeeper,Internacional,2016/2017,0.6472160000000002
19.0,2.0,8.956339,Bayer 04 Leverkusen,Gustavo Puerta,Central Midfield,Bogotá FC,2022/2023,6.956339
20.0,22.0,32.67606,Juventus FC,Luca Pellegrini,Left-Back,AS Roma,2019/2020,10.67606
20.0,5.0,4.051693,1.FSV Mainz 05,Levin Öztunali,Central Midfield,Bay. Leverkusen,2016/2017,-0.9483069999999998
29.0,13.9,7.1784744,Crystal Palace,Yohan Cabaye,Central Midfield,Paris SG,2015/2016,-6.7215256000000005
24.0,8.5,7.024181,Valencia CF,Marcos André,Centre-Forward,Real Valladolid,2021/2022,-1.4758190000000004
26.0,5.0,1.5509413,Brescia Calcio,Jesse Joronen,Goalkeeper,FC Copenhagen,2019/2020,-3.4490587
21.0,20.0,3.3123276,Hertha BSC,Dodi Lukébakio,Right Winger,Watford,2019/2020,-16.6876724
18.0,0.3,7.9289055,LOSC Lille,Isaac Lihadji,Right Winger,Marseille B,2020/2021,7.6289055
21.0,3.4,14.894487,Newcastle United,Harrison Ashby,Right-Back,West Ham U21,2022/2023,11.494487
30.0,5.7,5.5070677,SS Lazio,Lucas Leiva,Defensive Midfield,Liverpool,2017/2018,-0.19293229999999983
24.0,2.2,2.798738,AZ Alkmaar,Fredrik Midtsjö,Central Midfield,Rosenborg,2017/2018,0.598738
20.0,0.3,3.517309,SS Lazio,Francesco Orlando,Right Winger,Vicenza,2017/2018,3.217309
22.0,37.0,21.31496,FC Barcelona,André Gomes,Central Midfield,Valencia,2016/2017,-15.68504
24.0,3.75,6.735419,AS Roma,Michael Bradley,Central Midfield,Chievo Verona,2012/2013,2.9854190000000003
19.0,0.3,3.2969012,FC Nantes,Jaouen Hadjam,Left-Back,Paris FC,2022/2023,2.9969012000000004
25.0,3.5,1.51846,Hannover 96,Oliver Sorg,Right-Back,SC Freiburg,2015/2016,-1.98154
22.0,1.0,2.435982,1.FC Nuremberg,Hiroshi Kiyotake,Left Midfield,Cerezo Osaka,2012/2013,1.435982
20.0,0.022,2.3601174,FK Khimki,Valentin Paltsev,Left-Back,KamAZ,2022/2023,2.3381174000000002
22.0,2.23,3.4927437,Deportivo Alavés,Ramón Miérez,Centre-Forward,Tigre,2019/2020,1.2627437000000001
23.0,0.5,1.1995101,Real Zaragoza,José Manuel Fernández,Right-Back,Córdoba CF,2012/2013,0.6995100999999999
23.0,0.5,3.0672877,Eintracht Frankfurt,Bastian Oczipka,Left-Back,Bay. Leverkusen,2012/2013,2.5672877
23.0,1.5,1.4510195,ESTAC Troyes,Andreas Bruus,Right-Back,Bröndby IF,2022/2023,-0.04898050000000009
22.0,0.6,3.8750992,1.FSV Mainz 05,Julian Koch,Defensive Midfield,Bor. Dortmund,2013/2014,3.2750992
21.0,43.0,22.783442,Inter Milan,Achraf Hakimi,Right-Back,Real Madrid,2020/2021,-20.216558
20.0,7.2,9.73022,West Bromwich Albion,Yuning Zhang,Centre-Forward,Vitesse,2017/2018,2.530219999999999
21.0,18.0,4.223811,Spartak Moscow,Guus Til,Attacking Midfield,AZ Alkmaar,2019/2020,-13.776188999999999
21.0,5.25,9.039775,Sunderland AFC,Paddy McNair,Centre-Back,Man Utd,2016/2017,3.7897750000000006
24.0,4.0,3.1016476,OGC Nice,Pierre Lees-Melou,Central Midfield,Dijon,2017/2018,-0.8983523999999998
21.0,4.0,7.9236135,SC Freiburg,Pascal Stenzel,Right-Back,Bor. Dortmund,2017/2018,3.9236135
20.0,7.5,6.205417,Olympique Marseille,Giannelli Imbula,Defensive Midfield,Guingamp,2013/2014,-1.2945830000000003
30.0,6.0,4.8545403,Real Sociedad,Héctor Moreno,Centre-Back,AS Roma,2017/2018,-1.1454597
