club_name,player_name,age,position,club_involved_name,transfer_period,fee_cleaned,league_name,season,OverallSeasonClub,OverallSeasonClub2,league_destination,Overall_club_name,Overall_club_involved
CA Osasuna,Darko Brasanac,27.0,Central Midfield,Real Betis,Summer,1.0,Primera Division,2019,0.0,0.0,,0.0,0.3340038331035112
CA Osasuna,Facundo Roncaglia,32.0,Centre-Back,Celta de Vigo,Summer,0.25,Primera Division,2019,0.0,0.0,Primera Division,0.0,0.2637861941259757
Granada CF,Darwin Machís,26.0,Left Winger,Udinese Calcio,Summer,5.0,Primera Division,2019,0.0,0.0,Serie A,0.0976571495549945,0.0
Granada CF,Domingos Duarte,24.0,Centre-Back,Sporting CP,Summer,3.25,Primera Division,2019,0.0,0.0,Liga Nos,0.0976571495549945,0.0
Granada CF,Yan Eteki,21.0,Central Midfield,Sevilla FC,Summer,1.0,Primera Division,2019,0.0,0.0,Primera Division,0.0976571495549945,0.5877232272668695
Granada CF,Fede Vico,24.0,Attacking Midfield,CD Leganés,Summer,0.25,Primera Division,2019,0.0,0.0,Primera Division,0.0976571495549945,0.0
RCD Mallorca,Ante Budimir,27.0,Centre-Forward,Crotone,Summer,2.2,Primera Division,2019,0.0,0.0,Serie A,0.0,0.0
RCD Mallorca,Yannis Salibur,28.0,Right Winger,Guingamp,Summer,2.0,Primera Division,2019,0.0,0.0,Ligue 1,0.0,0.1163397892923987
RCD Mallorca,Martin Valjent,23.0,Centre-Back,Chievo Verona,Summer,1.5,Primera Division,2019,0.0,0.0,Serie A,0.0,0.0
RCD Mallorca,Igor Zlatanovic,21.0,Centre-Forward,Radnik,Summer,1.3,Primera Division,2019,0.0,0.0,,0.0,0.0
FC Barcelona,Martin Braithwaite,28.0,Centre-Forward,CD Leganés,Winter,18.0,Primera Division,2019,0.3075439891620508,0.0,Primera Division,0.7388617566077745,0.0
FC Barcelona,Matheus Fernandes,21.0,Central Midfield,Palmeiras,Winter,7.0,Primera Division,2019,0.3075439891620508,0.0,,0.7388617566077745,0.0
Real Madrid,Reinier,18.0,Attacking Midfield,Flamengo,Winter,30.0,Primera Division,2019,0.2892223429090578,0.0,,1.0,0.0
Getafe CF,Erick Cabaco,24.0,Centre-Back,Levante,Winter,8.0,Primera Division,2019,0.0325626263736109,0.0,Primera Division,0.0,0.0
Getafe CF,Chema Rodríguez,27.0,Centre-Back,Nottm Forest,Winter,1.5,Primera Division,2019,0.0325626263736109,0.0,,0.0,0.0
Sevilla FC,Youssef En-Nesyri,22.0,Centre-Forward,CD Leganés,Winter,20.0,Primera Division,2019,0.0,0.0,Primera Division,0.5877232272668695,0.0
RCD Espanyol Barcelona,Raúl de Tomás,25.0,Centre-Forward,Benfica,Winter,22.5,Primera Division,2019,0.0,0.0,Liga Nos,0.0,0.0
RCD Espanyol Barcelona,Adrián Embarba,27.0,Right Winger,Rayo Vallecano,Winter,10.0,Primera Division,2019,0.0,0.0,Primera Division,0.0,0.0
RCD Espanyol Barcelona,Leandro Cabrera,28.0,Centre-Back,Getafe,Winter,9.0,Primera Division,2019,0.0,0.0325626263736109,,0.0,0.1659531376226571
RCD Espanyol Barcelona,Oier Olazábal,30.0,Goalkeeper,Levante,Winter,1.5,Primera Division,2019,0.0,0.0,Primera Division,0.0,0.0
Real Betis Balompié,Guido Rodríguez,25.0,Defensive Midfield,América,Winter,3.0,Primera Division,2019,0.0,0.0,,0.0,0.0
Villarreal CF,Paco Alcácer,26.0,Centre-Forward,Bor. Dortmund,Winter,23.0,Primera Division,2019,0.0,0.8847896208961195,,0.5378494078984494,0.0
Real Valladolid CF,Sekou Gassama,24.0,Centre-Forward,UD Almería,Winter,0.4,Primera Division,2019,0.0,0.0,Primera Division,0.0,0.0
Granada CF,Antoñín,19.0,Centre-Forward,Málaga CF,Winter,1.5,Primera Division,2019,0.0,0.0,Primera Division,0.0976571495549945,0.0
FC Barcelona,Francisco Trincão,20.0,Right Winger,SC Braga,Summer,31.0,Primera Division,2020,0.0657527250744353,0.0,Liga Nos,0.7388617566077745,0.0
FC Barcelona,Sergiño Dest,19.0,Right-Back,Ajax,Summer,21.0,Primera Division,2020,0.0657527250744353,0.1848879067248402,,0.7388617566077745,0.6830752758165654
Atlético de Madrid,Álvaro Morata,27.0,Centre-Forward,Chelsea,Summer,35.0,Primera Division,2020,0.1393271090239527,0.7592042682267667,Premier League,0.0,0.6350576351379168
Atlético de Madrid,Yannick Carrasco,27.0,Left Winger,DL Pro,Summer,27.0,Primera Division,2020,0.1393271090239527,0.0,,0.0,0.0
Atlético de Madrid,Luis Suárez,33.0,Centre-Forward,Barcelona,Summer,9.0,Primera Division,2020,0.1393271090239527,0.0657527250744353,Primera Division,0.0,0.7388617566077745
Atlético de Madrid,Ivo Grbic,24.0,Goalkeeper,NK Lokomotiva,Summer,3.5,Primera Division,2020,0.1393271090239527,0.0,,0.0,0.0
Sevilla FC,Suso,26.0,Right Winger,AC Milan,Summer,21.0,Primera Division,2020,0.0816331657771733,0.148816433826799,Serie A,0.5877232272668695,0.4904309514245398
Sevilla FC,Óscar Rodríguez,22.0,Attacking Midfield,Real Madrid,Summer,13.5,Primera Division,2020,0.0816331657771733,0.4124720176351416,Primera Division,0.5877232272668695,1.0
Sevilla FC,Oussama Idrissi,24.0,Left Winger,AZ Alkmaar,Summer,12.0,Primera Division,2020,0.0816331657771733,0.0,Eredivisie,0.5877232272668695,0.0
Sevilla FC,Marcos Acuña,28.0,Left-Back,Sporting CP,Summer,11.25,Primera Division,2020,0.0816331657771733,0.0,Liga Nos,0.5877232272668695,0.0
Sevilla FC,Bono,29.0,Goalkeeper,Girona,Summer,4.0,Primera Division,2020,0.0816331657771733,0.0,,0.5877232272668695,0.0
Sevilla FC,Ivan Rakitic,32.0,Central Midfield,Barcelona,Summer,3.5,Primera Division,2020,0.0816331657771733,0.0657527250744353,Primera Division,0.5877232272668695,0.7388617566077745
Sevilla FC,Karim Rekik,25.0,Centre-Back,Hertha BSC,Summer,2.0,Primera Division,2020,0.0816331657771733,0.0,1 Bundesliga,0.5877232272668695,0.0
Villarreal CF,Pervis Estupiñán,22.0,Left-Back,Watford,Summer,16.4,Primera Division,2020,0.0703667269711832,0.0,Premier League,0.5378494078984494,0.0
Villarreal CF,Francis Coquelin,29.0,Defensive Midfield,Valencia,Summer,7.1,Primera Division,2020,0.0703667269711832,0.0,Primera Division,0.5378494078984494,0.3417621449666362
Villarreal CF,Gerónimo Rulli,28.0,Goalkeeper,Real Sociedad,Summer,5.0,Primera Division,2020,0.0703667269711832,0.0225441210248421,Primera Division,0.5378494078984494,0.3043008789429461
Villarreal CF,Jorge Cuenca,20.0,Centre-Back,Barcelona B,Summer,2.5,Primera Division,2020,0.0703667269711832,0.0657527250744353,,0.5378494078984494,0.7388617566077745
Villarreal CF,Dani Parejo,31.0,Central Midfield,Valencia,Summer,2.25,Primera Division,2020,0.0703667269711832,0.0,Primera Division,0.5378494078984494,0.3417621449666362
Getafe CF,Marc Cucurella,21.0,Left-Back,Barcelona,Summer,11.8,Primera Division,2020,0.0076277879649607,0.0657527250744353,Primera Division,0.0,0.7388617566077745
Getafe CF,Enes Ünal,23.0,Centre-Forward,Villarreal,Summer,9.0,Primera Division,2020,0.0076277879649607,0.0859681691338771,Primera Division,0.0,0.5378494078984494
Athletic Bilbao,Álex Berenguer,25.0,Right Winger,Torino,Summer,12.0,Primera Division,2020,0.0,0.0666552395087062,,0.3369489740297157,0.2180500445768075
Granada CF,Luis Suárez,22.0,Centre-Forward,Watford,Summer,7.0,Primera Division,2020,0.0321482643769603,0.0,Premier League,0.0976571495549945,0.0
Granada CF,Luis Milla,25.0,Central Midfield,CD Tenerife,Summer,5.0,Primera Division,2020,0.0321482643769603,0.0,,0.0976571495549945,0.0
Granada CF,Maxime Gonalons,31.0,Defensive Midfield,AS Roma,Summer,4.0,Primera Division,2020,0.0321482643769603,0.2708000442699816,Serie A,0.0976571495549945,0.5292433813648545
Granada CF,Alberto Soro,21.0,Right Winger,Real Madrid,Summer,2.5,Primera Division,2020,0.0321482643769603,0.4124720176351416,Primera Division,0.0976571495549945,1.0
Granada CF,Dimitri Foulquier,27.0,Right-Back,Watford,Summer,2.0,Primera Division,2020,0.0321482643769603,0.0,Premier League,0.0976571495549945,0.0
CA Osasuna,Juan Cruz,28.0,Left-Back,Elche CF,Summer,3.0,Primera Division,2020,0.0,0.0,Primera Division,0.0,0.0
CA Osasuna,Enric Gallego,33.0,Centre-Forward,Getafe,Summer,3.0,Primera Division,2020,0.0,0.0076277879649607,,0.0,0.1659531376226571
CA Osasuna,Lucas Torró,26.0,Defensive Midfield,E. Frankfurt,Summer,2.0,Primera Division,2020,0.0,0.0,,0.0,0.0
CA Osasuna,Raúl Navas,32.0,Centre-Back,Real Sociedad,Summer,0.25,Primera Division,2020,0.0,0.0225441210248421,Primera Division,0.0,0.3043008789429461
Levante UD,Dani Gómez,22.0,Centre-Forward,Real Madrid,Summer,2.0,Primera Division,2020,0.0,0.4124720176351416,Primera Division,0.0,1.0
Levante UD,Jorge de Frutos,23.0,Right Winger,Real Madrid,Summer,2.0,Primera Division,2020,0.0,0.4124720176351416,Primera Division,0.0,1.0
Real Valladolid CF,Shon Weissman,24.0,Centre-Forward,Wolfsberger AC,Summer,4.0,Primera Division,2020,0.0,0.0,,0.0,0.0
Real Valladolid CF,Javi Sánchez,23.0,Centre-Back,Real Madrid,Summer,3.0,Primera Division,2020,0.0,0.4124720176351416,Primera Division,0.0,1.0
Real Valladolid CF,Saidy Janko,24.0,Right-Back,FC Porto,Summer,1.9,Primera Division,2020,0.0,0.0,Liga Nos,0.0,0.0
Real Valladolid CF,Jawad El Yamiq,28.0,Centre-Back,Genoa,Summer,0.25,Primera Division,2020,0.0,0.0,,0.0,0.0
Real Valladolid CF,Raúl Carnero,31.0,Left-Back,Getafe,Summer,0.2,Primera Division,2020,0.0,0.0076277879649607,,0.0,0.1659531376226571
Cádiz CF,Álvaro Giménez,29.0,Centre-Forward,Birmingham,Summer,2.7,Primera Division,2020,0.0,0.0,,0.0,0.0
Cádiz CF,Choco Lozano,27.0,Centre-Forward,Girona,Summer,2.5,Primera Division,2020,0.0,0.0,,0.0,0.0
Cádiz CF,Iván Alejo,25.0,Right Winger,Getafe,Summer,2.0,Primera Division,2020,0.0,0.0076277879649607,,0.0,0.1659531376226571
Cádiz CF,Jorge Pombo,26.0,Attacking Midfield,Real Zaragoza,Summer,1.2,Primera Division,2020,0.0,0.0,Primera Division,0.0,0.0
Cádiz CF,Filip Malbasic,27.0,Right Winger,CD Tenerife,Summer,1.0,Primera Division,2020,0.0,0.0,,0.0,0.0
SD Eibar,Damian Kadzior,28.0,Right Winger,Dinamo Zagreb,Summer,2.0,Primera Division,2020,0.0,0.0,,0.0,0.0
SD Huesca,Borja García,29.0,Attacking Midfield,Girona,Summer,1.5,Primera Division,2020,0.0,0.0,,0.0,0.0
SD Huesca,Dimitrios Siovas,32.0,Centre-Back,CD Leganés,Summer,1.0,Primera Division,2020,0.0,0.0,Primera Division,0.0,0.0
SD Huesca,Pablo Insua,26.0,Centre-Back,FC Schalke 04,Summer,1.0,Primera Division,2020,0.0,0.1134381434498204,1 Bundesliga,0.0,0.357456593200263
SD Huesca,Andrés Fernández,33.0,Goalkeeper,Villarreal,Summer,0.5,Primera Division,2020,0.0,0.0859681691338771,Primera Division,0.0,0.5378494078984494
Celta de Vigo,Miguel Baeza,20.0,Attacking Midfield,RM Castilla,Summer,2.5,Primera Division,2020,0.0,0.0,,0.2637861941259757,0.0
Elche CF,Raúl Guti,23.0,Central Midfield,Real Zaragoza,Summer,5.0,Primera Division,2020,0.0,0.0,Primera Division,0.0,0.0
Elche CF,Tete Morente,23.0,Left Winger,Málaga CF,Summer,0.5,Primera Division,2020,0.0,0.0,Primera Division,0.0,0.0
Elche CF,Emiliano Rigoni,27.0,Right Winger,Zenit S-Pb,Summer,0.1,Primera Division,2020,0.0,0.0,,0.0,0.0
Atlético de Madrid,Geoffrey Kondogbia,27.0,Defensive Midfield,Valencia,Winter,15.0,Primera Division,2020,0.1393271090239527,0.0,Primera Division,0.0,0.3417621449666362
Sevilla FC,Papu Gómez,32.0,Attacking Midfield,Atalanta BC,Winter,5.5,Primera Division,2020,0.0816331657771733,0.1950836474415535,Serie A,0.5877232272668695,0.4268871287106309
Villarreal CF,Étienne Capoue,32.0,Defensive Midfield,Watford,Winter,2.0,Primera Division,2020,0.0703667269711832,0.0,Premier League,0.5378494078984494,0.0
Real Sociedad,Carlos Fernández,24.0,Centre-Forward,Sevilla FC,Winter,10.0,Primera Division,2020,0.0225441210248421,0.0816331657771733,Primera Division,0.3043008789429461,0.5877232272668695
Celta de Vigo,Augusto Solari,29.0,Right Winger,Racing Club,Winter,0.5,Primera Division,2020,0.0,0.0,,0.2637861941259757,0.0
Atlético de Madrid,Rodrigo de Paul,27.0,Central Midfield,Udinese Calcio,Summer,35.0,Primera Division,2021,0.2115953703112848,0.0,Serie A,0.0,0.0
Atlético de Madrid,Matheus Cunha,22.0,Centre-Forward,Hertha BSC,Summer,26.0,Primera Division,2021,0.2115953703112848,0.0,1 Bundesliga,0.0,0.0
FC Barcelona,Emerson Royal,22.0,Right-Back,Real Betis,Summer,14.0,Primera Division,2021,0.1395316424255332,0.0437741233020768,,0.7388617566077745,0.3340038331035112
Real Madrid,Eduardo Camavinga,18.0,Central Midfield,Stade Rennais,Summer,31.0,Primera Division,2021,1.0,0.0,Ligue 1,1.0,0.0
Sevilla FC,Rafa Mir,24.0,Centre-Forward,Wolves,Summer,16.0,Primera Division,2021,0.0611497248702466,0.0,,0.5877232272668695,0.0
Sevilla FC,Gonzalo Montiel,24.0,Right-Back,River Plate,Summer,11.0,Primera Division,2021,0.0611497248702466,0.0,,0.5877232272668695,0.0
Sevilla FC,Thomas Delaney,29.0,Defensive Midfield,Bor. Dortmund,Summer,6.0,Primera Division,2021,0.0611497248702466,0.2922234313798732,,0.5877232272668695,0.0
Sevilla FC,Ludwig Augustinsson,27.0,Left-Back,Werder Bremen,Summer,5.5,Primera Division,2021,0.0611497248702466,0.0,1 Bundesliga,0.5877232272668695,0.0
Real Sociedad,Diego Rico,28.0,Left-Back,Bournemouth,Summer,0.5,Primera Division,2021,0.0238908829319169,0.0,Premier League,0.3043008789429461,0.0
Villarreal CF,Arnaut Danjuma,24.0,Centre-Forward,Bournemouth,Summer,23.5,Primera Division,2021,0.3317641556477098,0.0,Premier League,0.5378494078984494,0.0
Villarreal CF,Juan Foyth,23.0,Right-Back,Spurs,Summer,15.0,Primera Division,2021,0.3317641556477098,0.0,,0.5378494078984494,0.0
Villarreal CF,Boulaye Dia,24.0,Centre-Forward,Stade Reims,Summer,12.0,Primera Division,2021,0.3317641556477098,0.0,Ligue 1,0.5378494078984494,0.0
Villarreal CF,Manu Morlanes,22.0,Central Midfield,UD Almería,Summer,4.0,Primera Division,2021,0.3317641556477098,0.0,Primera Division,0.5378494078984494,0.0
Real Betis Balompié,Germán Pezzella,30.0,Centre-Back,Fiorentina,Summer,3.5,Primera Division,2021,0.0,0.1232643139393202,Serie A,0.0,0.3964675186512334
Granada CF,Luís Maximiano,22.0,Goalkeeper,Sporting CP,Summer,5.5,Primera Division,2021,0.0,0.0,Liga Nos,0.0976571495549945,0.0
Granada CF,Monchu,21.0,Central Midfield,Barcelona,Summer,0.75,Primera Division,2021,0.0,0.1395316424255332,Primera Division,0.0976571495549945,0.7388617566077745
Celta de Vigo,Javi Galán,26.0,Left-Back,SD Huesca,Summer,4.0,Primera Division,2021,0.0,0.0,Primera Division,0.2637861941259757,0.0
Celta de Vigo,Franco Cervi,27.0,Left Winger,Benfica,Summer,4.0,Primera Division,2021,0.0,0.0,Liga Nos,0.2637861941259757,0.0
Cádiz CF,Santiago Arzamendia,23.0,Left-Back,Cerro Porteño,Summer,2.1,Primera Division,2021,0.0,0.0,,0.0,0.0
Cádiz CF,Tomás Alarcón,22.0,Defensive Midfield,O'Higgins,Summer,2.0,Primera Division,2021,0.0,0.0,,0.0,0.0
Cádiz CF,Jeremías Ledesma,28.0,Goalkeeper,Rosario Central,Summer,1.8,Primera Division,2021,0.0,0.0,,0.0,0.0
RCD Espanyol Barcelona,Landry Dimata,23.0,Centre-Forward,RSC Anderlecht,Summer,2.2,Primera Division,2021,0.0,0.0,,0.0,0.2827590168159121
RCD Espanyol Barcelona,Álvaro Vadillo,26.0,Left Winger,Celta de Vigo,Summer,1.8,Primera Division,2021,0.0,0.0,Primera Division,0.0,0.2637861941259757
RCD Espanyol Barcelona,Sergi Gómez,29.0,Centre-Back,Sevilla FC,Summer,1.0,Primera Division,2021,0.0,0.0611497248702466,Primera Division,0.0,0.5877232272668695
RCD Espanyol Barcelona,Miguel Llambrich,25.0,Right-Back,Villarreal,Summer,0.5,Primera Division,2021,0.0,0.3905562980549551,Primera Division,0.0,0.5378494078984494
CA Osasuna,Ante Budimir,29.0,Centre-Forward,RCD Mallorca,Summer,8.0,Primera Division,2021,0.0,0.0,Primera Division,0.0,0.0
CA Osasuna,Jonás Ramalho,28.0,Centre-Back,Girona,Summer,0.7,Primera Division,2021,0.0,0.0,,0.0,0.0
Levante UD,Enric Franquesa,24.0,Left-Back,Villarreal,Summer,0.75,Primera Division,2021,0.0,0.3905562980549551,Primera Division,0.0,0.5378494078984494
Levante UD,Roberto Soldado,36.0,Centre-Forward,Granada CF,Summer,0.5,Primera Division,2021,0.0,0.0,Primera Division,0.0,0.0976571495549945
Valencia CF,Marcos André,24.0,Centre-Forward,Real Valladolid,Summer,8.5,Primera Division,2021,0.0,0.0,Primera Division,0.3417621449666362,0.0
Valencia CF,Dimitri Foulquier,28.0,Right-Back,Granada CF,Summer,2.5,Primera Division,2021,0.0,0.0,Primera Division,0.3417621449666362,0.0976571495549945
Getafe CF,Jakub Jankto,25.0,Left Midfield,Sampdoria,Summer,6.0,Primera Division,2021,0.0,0.0786644060151994,Serie A,0.0,0.1746218761916511
Getafe CF,Carles Aleñá,23.0,Central Midfield,Barcelona,Summer,5.0,Primera Division,2021,0.0,0.1395316424255332,Primera Division,0.0,0.7388617566077745
Getafe CF,Jonathan Silva,27.0,Left-Back,CD Leganés,Summer,2.5,Primera Division,2021,0.0,0.0,Primera Division,0.0,0.0
Getafe CF,Stefan Mitrović,31.0,Centre-Back,R. Strasbourg,Summer,1.0,Primera Division,2021,0.0,0.0453208568909521,,0.0,0.2210035892475844
Deportivo Alavés,Mamadou Sylla,27.0,Centre-Forward,Girona,Summer,1.15,Primera Division,2021,0.0,0.0,,0.0,0.0
Elche CF,Iván Marcone,31.0,Defensive Midfield,Boca Juniors,Summer,4.0,Primera Division,2021,0.0,0.0,,0.0,0.0
Elche CF,Lucas Boyé,25.0,Centre-Forward,Torino,Summer,3.0,Primera Division,2021,0.0,0.0873952167258225,,0.0,0.2180500445768075
Elche CF,Johan Mojica,28.0,Left-Back,Girona,Summer,1.2,Primera Division,2021,0.0,0.0,,0.0,0.0
RCD Mallorca,Matthew Hoppe,20.0,Centre-Forward,FC Schalke 04,Summer,3.5,Primera Division,2021,0.0,0.0,1 Bundesliga,0.0,0.357456593200263
RCD Mallorca,Amath Ndiaye,24.0,Left Winger,Getafe,Summer,3.0,Primera Division,2021,0.0,0.0,,0.0,0.1659531376226571
RCD Mallorca,Dominik Greif,24.0,Goalkeeper,Slo. Bratislava,Summer,2.5,Primera Division,2021,0.0,0.0,,0.0,0.0
Rayo Vallecano,Fran García,21.0,Left-Back,RM Castilla,Summer,2.0,Primera Division,2021,0.0,0.0,,0.0,0.0
Rayo Vallecano,Randy Nteka,23.0,Attacking Midfield,CF Fuenlabrada,Summer,1.3,Primera Division,2021,0.0,0.0,,0.0,0.0
Rayo Vallecano,Pathé Ciss,27.0,Central Midfield,CF Fuenlabrada,Summer,1.0,Primera Division,2021,0.0,0.0,,0.0,0.0
Atlético de Madrid,Reinildo Mandava,28.0,Left-Back,LOSC Lille,Winter,3.0,Primera Division,2021,0.2115953703112848,0.0,Ligue 1,0.0,0.0
Atlético de Madrid,Daniel Wass,32.0,Central Midfield,Valencia,Winter,2.7,Primera Division,2021,0.2115953703112848,0.0,Primera Division,0.0,0.3417621449666362
FC Barcelona,Ferran Torres,21.0,Left Winger,Man City,Winter,55.0,Primera Division,2021,0.1395316424255332,0.0,,0.7388617566077745,0.0
Sevilla FC,Tecatito,29.0,Right Winger,FC Porto,Winter,3.0,Primera Division,2021,0.0611497248702466,0.0,Liga Nos,0.5877232272668695,0.0
Granada CF,Matías Arezo,19.0,Centre-Forward,River Plate,Winter,5.7,Primera Division,2021,0.0,0.0,,0.0976571495549945,0.0
Granada CF,Myrto Uzuni,26.0,Left Winger,Ferencváros,Winter,4.0,Primera Division,2021,0.0,0.0,,0.0976571495549945,0.0
Granada CF,Njegos Petrovic,22.0,Defensive Midfield,Red Star,Winter,1.5,Primera Division,2021,0.0,0.0,,0.0976571495549945,0.0
Cádiz CF,Lucas Pérez,33.0,Centre-Forward,Elche CF,Winter,0.2,Primera Division,2021,0.0,0.0,Primera Division,0.0,0.0
Valencia CF,Giorgi Mamardashvili,21.0,Goalkeeper,Dinamo Tbilisi,Winter,0.85,Primera Division,2021,0.0,0.0,,0.3417621449666362,0.0
Valencia CF,Eray Cömert,23.0,Centre-Back,FC Basel,Winter,0.8,Primera Division,2021,0.0,0.0,,0.3417621449666362,0.0
Real Madrid,Aurélien Tchouameni,22.0,Defensive Midfield,Monaco,Summer,80.0,Primera Division,2022,0.361329826054969,0.2091499497585124,,1.0,0.0
FC Barcelona,Raphinha,25.0,Right Winger,Leeds,Summer,58.0,Primera Division,2022,0.2394138589345053,0.0,,0.7388617566077745,0.0
FC Barcelona,Jules Koundé,23.0,Centre-Back,Sevilla FC,Summer,50.0,Primera Division,2022,0.2394138589345053,0.2604267506158023,Primera Division,0.7388617566077745,0.5877232272668695
FC Barcelona,Robert Lewandowski,33.0,Centre-Forward,Bayern Munich,Summer,45.0,Primera Division,2022,0.2394138589345053,1.0,1 Bundesliga,0.7388617566077745,0.971130632264834
Sevilla FC,Tanguy Nianzou,20.0,Centre-Back,Bayern Munich,Summer,16.0,Primera Division,2022,0.2604267506158023,1.0,1 Bundesliga,0.5877232272668695,0.971130632264834
Sevilla FC,Marcão,26.0,Centre-Back,Galatasaray,Summer,12.0,Primera Division,2022,0.2604267506158023,0.0,,0.5877232272668695,0.3557697848005357
Atlético de Madrid,Nahuel Molina,24.0,Right-Back,Udinese Calcio,Summer,20.0,Primera Division,2022,0.1236931817808441,0.0,Serie A,0.0,0.0
Atlético de Madrid,Samuel Lino,22.0,Left Winger,Gil Vicente,Summer,6.5,Primera Division,2022,0.1236931817808441,0.0,Liga Nos,0.0,0.0
Real Sociedad,Umar Sadiq,25.0,Centre-Forward,UD Almería,Summer,20.0,Primera Division,2022,0.0762621296475065,0.0,Primera Division,0.3043008789429461,0.0
Real Sociedad,Brais Méndez,25.0,Right Winger,Celta de Vigo,Summer,14.0,Primera Division,2022,0.0762621296475065,0.0,Primera Division,0.3043008789429461,0.2637861941259757
Real Sociedad,Momo Cho,18.0,Centre-Forward,Angers SCO,Summer,11.0,Primera Division,2022,0.0762621296475065,0.0,Ligue 1,0.3043008789429461,0.0
Real Sociedad,Takefusa Kubo,21.0,Right Winger,Real Madrid,Summer,6.5,Primera Division,2022,0.0762621296475065,0.361329826054969,Primera Division,0.3043008789429461,1.0
Real Betis Balompié,Willian José,30.0,Centre-Forward,Real Sociedad,Summer,10.0,Primera Division,2022,0.0,0.0762621296475065,Primera Division,0.0,0.3043008789429461
Real Betis Balompié,Luiz Henrique,21.0,Right Winger,Fluminense,Summer,8.0,Primera Division,2022,0.0,0.0,,0.0,0.0
Villarreal CF,Johan Mojica,30.0,Left-Back,Elche CF,Summer,5.5,Primera Division,2022,0.0,0.0,Primera Division,0.5378494078984494,0.0
Villarreal CF,Kiko Femenía,31.0,Right-Back,Watford,Summer,0.98,Primera Division,2022,0.0,0.0,Premier League,0.5378494078984494,0.0
Valencia CF,André Almeida,22.0,Central Midfield,Vit. Guimarães,Summer,8.0,Primera Division,2022,0.0,0.0,,0.3417621449666362,0.0
Valencia CF,Hugo Duro,22.0,Centre-Forward,Getafe,Summer,4.0,Primera Division,2022,0.0,0.0,,0.3417621449666362,0.1659531376226571
CA Osasuna,Moi Gómez,28.0,Left Winger,Villarreal,Summer,1.8,Primera Division,2022,0.0,0.0,Primera Division,0.0,0.5378494078984494
Elche CF,Nicolás Fernández Mercau,22.0,Left-Back,San Lorenzo,Summer,4.0,Primera Division,2022,0.0,0.0,,0.0,0.0
Elche CF,Ezequiel Ponce,25.0,Centre-Forward,Spartak Moscow,Summer,4.0,Primera Division,2022,0.0,0.0239482405169742,Premier Liga,0.0,0.2876814941971095
Elche CF,Roger Martí,31.0,Centre-Forward,Levante,Summer,3.0,Primera Division,2022,0.0,0.0,Primera Division,0.0,0.0
Elche CF,Lautaro Blanco,23.0,Left-Back,Rosario Central,Summer,1.96,Primera Division,2022,0.0,0.0,,0.0,0.0
Celta de Vigo,Jörgen Strand Larsen,22.0,Centre-Forward,FC Groningen,Summer,11.0,Primera Division,2022,0.0,0.0848910498258916,Eredivisie,0.2637861941259757,0.1684637644633931
Celta de Vigo,Williot Swedberg,18.0,Central Midfield,Hammarby,Summer,5.0,Primera Division,2022,0.0,0.0,,0.2637861941259757,0.0
Celta de Vigo,Luca de la Torre,24.0,Central Midfield,Heracles Almelo,Summer,2.0,Primera Division,2022,0.0,0.0,Eredivisie,0.2637861941259757,0.0
Celta de Vigo,Julen Lobete,21.0,Centre-Forward,Real Sociedad B,Summer,1.0,Primera Division,2022,0.0,0.0762621296475065,Primera Division,0.2637861941259757,0.3043008789429461
Celta de Vigo,Agustín Marchesín,34.0,Goalkeeper,FC Porto,Summer,1.0,Primera Division,2022,0.0,0.0,Liga Nos,0.2637861941259757,0.0
RCD Espanyol Barcelona,Edu Expósito,26.0,Central Midfield,SD Eibar,Summer,4.5,Primera Division,2022,0.0,0.0,Primera Division,0.0,0.0
RCD Espanyol Barcelona,Tonny Vilhena,27.0,Central Midfield,Krasnodar,Summer,2.5,Primera Division,2022,0.0,0.0,Premier Liga,0.0,0.0
Rayo Vallecano,Pep Chavarría,24.0,Left-Back,Real Zaragoza,Summer,1.8,Primera Division,2022,0.0,0.0,Primera Division,0.0,0.0
Rayo Vallecano,Abdul Mumin,24.0,Centre-Back,Vit. Guimarães,Summer,1.5,Primera Division,2022,0.0,0.0,,0.0,0.0
Getafe CF,Borja Mayoral,25.0,Centre-Forward,Real Madrid,Summer,10.0,Primera Division,2022,0.0,0.361329826054969,Primera Division,0.0,1.0
Getafe CF,Luis Milla,27.0,Central Midfield,Granada CF,Summer,5.0,Primera Division,2022,0.0,0.0,Primera Division,0.0,0.0976571495549945
Getafe CF,Domingos Duarte,27.0,Centre-Back,Granada CF,Summer,0.75,Primera Division,2022,0.0,0.0,Primera Division,0.0,0.0976571495549945
RCD Mallorca,Vedat Muriqi,28.0,Centre-Forward,Lazio,Summer,7.7,Primera Division,2022,0.0,0.2595617701433297,,0.0,0.3609262119082721
RCD Mallorca,Pablo Maffeo,24.0,Right-Back,VfB Stuttgart,Summer,3.0,Primera Division,2022,0.0,0.2642947999182224,1 Bundesliga,0.0,0.2464332685252073
RCD Mallorca,Predrag Rajković,26.0,Goalkeeper,Stade Reims,Summer,2.0,Primera Division,2022,0.0,0.0,Ligue 1,0.0,0.0
Cádiz CF,Théo Bongonda,26.0,Left Winger,KRC Genk,Summer,3.0,Primera Division,2022,0.0,0.0,,0.0,0.0
Cádiz CF,Brian Ocampo,23.0,Right Winger,Nacional,Summer,1.9,Primera Division,2022,0.0,0.0,Liga Nos,0.0,0.0
