club_name,player_name,age,position,club_involved_name,transfer_period,fee_cleaned,league_name,season,OverallSeasonClub,OverallSeasonClub2,league_destination,Overall_club_name,Overall_club_involved
SSC Napoli,Leo Östigard,22.0,Centre-Back,Brighton,Summer,5.0,Serie A,2022,0.0,0.0,,0.0,0.0
Juventus FC,Bremer,25.0,Centre-Back,Torino,Summer,41.0,Serie A,2022,0.4623986578635078,0.185412250833023,,0.6559170432162352,0.2180500445768075
Juventus FC,Federico Chiesa,24.0,Right Winger,Fiorentina,Summer,40.0,Serie A,2022,0.4623986578635078,0.1961237544780986,Serie A,0.6559170432162352,0.3964675186512334
Juventus FC,Filip Kostic,29.0,Left Midfield,E. Frankfurt,Summer,12.0,Serie A,2022,0.4623986578635078,0.0,,0.6559170432162352,0.0
Juventus FC,Andrea Cambiaso,22.0,Left-Back,Genoa,Summer,8.5,Serie A,2022,0.4623986578635078,0.0,,0.6559170432162352,0.0
SS Lazio,Luís Maximiano,23.0,Goalkeeper,Granada CF,Summer,10.1,Serie A,2022,0.0,0.0,Primera Division,0.0,0.0976571495549945
SS Lazio,Marcos Antônio,22.0,Central Midfield,Shakhtar D.,Summer,7.5,Serie A,2022,0.0,0.0,,0.0,0.0
SS Lazio,Mattia Zaccagni,27.0,Attacking Midfield,Hellas Verona,Summer,7.1,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
SS Lazio,Nicolò Casale,24.0,Centre-Back,Hellas Verona,Summer,7.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
SS Lazio,Mario Gila,21.0,Centre-Back,RM Castilla,Summer,6.0,Serie A,2022,0.0,0.0,,0.0,0.0
SS Lazio,Ivan Provedel,28.0,Goalkeeper,Spezia Calcio,Summer,2.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
AS Roma,Zeki Celik,25.0,Right-Back,LOSC Lille,Summer,7.0,Serie A,2022,0.3588368342953894,0.0,Ligue 1,0.5292433813648545,0.0
ACF Fiorentina,Dodô,23.0,Right-Back,Shakhtar D.,Summer,14.5,Serie A,2022,0.1961237544780986,0.0,,0.3964675186512334,0.0
ACF Fiorentina,Rolando Mandragora,25.0,Defensive Midfield,Juventus,Summer,8.2,Serie A,2022,0.1961237544780986,0.4623986578635078,Serie A,0.3964675186512334,0.6559170432162352
Atalanta BC,Jérémie Boga,25.0,Left Winger,Sassuolo,Summer,22.0,Serie A,2022,0.2369550473338529,0.1813398374223273,Serie A,0.4268871287106309,0.2501645911767107
Atalanta BC,Éderson,22.0,Central Midfield,Salernitana,Summer,21.0,Serie A,2022,0.2369550473338529,0.0,,0.4268871287106309,0.0
Atalanta BC,Merih Demiral,24.0,Centre-Back,Juventus,Summer,20.0,Serie A,2022,0.2369550473338529,0.4623986578635078,Serie A,0.4268871287106309,0.6559170432162352
Atalanta BC,Rasmus Höjlund,19.0,Centre-Forward,Sturm Graz,Summer,17.0,Serie A,2022,0.2369550473338529,0.0,,0.4268871287106309,0.0
Atalanta BC,Brandon Soppy,20.0,Right-Back,Udinese Calcio,Summer,9.0,Serie A,2022,0.2369550473338529,0.0,Serie A,0.4268871287106309,0.0
Atalanta BC,Ademola Lookman,24.0,Left Winger,RB Leipzig,Summer,9.0,Serie A,2022,0.2369550473338529,0.6117274534581802,1 Bundesliga,0.4268871287106309,0.5127898411512548
Hellas Verona,Giovanni Simeone,26.0,Centre-Forward,Cagliari Calcio,Summer,10.5,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
Hellas Verona,Thomas Henry,27.0,Centre-Forward,Venezia,Summer,5.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
Hellas Verona,Gianluca Caprari,28.0,Second Striker,Sampdoria,Summer,5.0,Serie A,2022,0.0,0.1033732533832674,Serie A,0.0,0.1746218761916511
Hellas Verona,Juan Cabal,21.0,Centre-Back,Atl. Nacional,Summer,4.0,Serie A,2022,0.0,0.0,,0.0,0.0
Hellas Verona,Martin Hongla,24.0,Defensive Midfield,Royal Antwerp,Summer,3.7,Serie A,2022,0.0,0.0,,0.0,0.0
Hellas Verona,Josh Doig,20.0,Left-Back,Hibernian FC,Summer,3.6,Serie A,2022,0.0,0.0,,0.0,0.1634033220341412
Hellas Verona,Isak Hien,23.0,Centre-Back,Djurgården,Summer,3.2,Serie A,2022,0.0,0.0,,0.0,0.0
Hellas Verona,Lorenzo Montipò,26.0,Goalkeeper,Benevento,Summer,1.0,Serie A,2022,0.0,0.0,,0.0,0.0
Hellas Verona,Ajdin Hrustic,26.0,Attacking Midfield,E. Frankfurt,Summer,0.5,Serie A,2022,0.0,0.0,,0.0,0.0
Hellas Verona,Daniele Ghilardi,19.0,Centre-Back,Fiorentina,Summer,0.5,Serie A,2022,0.0,0.1961237544780986,Serie A,0.0,0.3964675186512334
Torino FC,Perr Schuurs,22.0,Centre-Back,Ajax,Summer,9.0,Serie A,2022,0.185412250833023,0.4021522321558092,,0.0,0.6830752758165654
Torino FC,Samuele Ricci,20.0,Defensive Midfield,FC Empoli,Summer,8.5,Serie A,2022,0.185412250833023,0.0,Serie A,0.0,0.0
Torino FC,Pietro Pellegri,21.0,Centre-Forward,Monaco,Summer,5.0,Serie A,2022,0.185412250833023,0.2091499497585124,,0.0,0.0
Torino FC,Emirhan Ilkhan,18.0,Central Midfield,Besiktas,Summer,4.5,Serie A,2022,0.185412250833023,0.0,,0.0,0.352613911247977
Torino FC,Brian Bayeye,22.0,Right Midfield,Catanzaro,Summer,0.75,Serie A,2022,0.185412250833023,0.0,,0.0,0.0
Torino FC,Etrit Berisha,33.0,Goalkeeper,SPAL,Summer,0.3,Serie A,2022,0.185412250833023,0.0,Serie A,0.0,0.0
US Sassuolo,Agustín Álvarez,21.0,Centre-Forward,Peñarol,Summer,12.0,Serie A,2022,0.1813398374223273,0.0,,0.2501645911767107,0.0
US Sassuolo,Kristian Thorstvedt,23.0,Attacking Midfield,KRC Genk,Summer,10.0,Serie A,2022,0.1813398374223273,0.0,,0.2501645911767107,0.0
US Sassuolo,Armand Laurienté,23.0,Right Winger,FC Lorient,Summer,10.0,Serie A,2022,0.1813398374223273,0.0,Ligue 1,0.2501645911767107,0.0
US Sassuolo,Matheus Henrique,24.0,Central Midfield,Grêmio,Summer,8.0,Serie A,2022,0.1813398374223273,0.0,,0.2501645911767107,0.0
US Sassuolo,Emil Konradsen Ceide,20.0,Left Winger,Rosenborg,Summer,3.0,Serie A,2022,0.1813398374223273,0.0,,0.2501645911767107,0.0
US Sassuolo,Abdou Harroui,24.0,Central Midfield,Sparta R.,Summer,3.0,Serie A,2022,0.1813398374223273,0.0,,0.2501645911767107,0.0
US Sassuolo,Riccardo Ciervo,20.0,Left Winger,AS Roma,Summer,2.0,Serie A,2022,0.1813398374223273,0.3588368342953894,Serie A,0.2501645911767107,0.5292433813648545
Udinese Calcio,Hassane Kamara,28.0,Left-Back,Watford,Summer,19.0,Serie A,2022,0.0,0.0,Premier League,0.0,0.0
Udinese Calcio,Beto,24.0,Centre-Forward,Portimonense,Summer,7.0,Serie A,2022,0.0,0.0,Liga Nos,0.0,0.0
Udinese Calcio,Adam Masina,28.0,Left-Back,Watford,Summer,5.0,Serie A,2022,0.0,0.0,Premier League,0.0,0.0
Udinese Calcio,Enzo Ebosse,23.0,Left-Back,Angers SCO,Summer,4.0,Serie A,2022,0.0,0.0,Ligue 1,0.0,0.0
Udinese Calcio,Destiny Udogie,19.0,Left-Back,Hellas Verona,Summer,4.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
Udinese Calcio,Jaka Bijol,23.0,Centre-Back,CSKA Moscow,Summer,4.0,Serie A,2022,0.0,0.0258940449574468,Premier Liga,0.0,0.2730475795901375
Udinese Calcio,Leonardo Buta,20.0,Left-Back,Braga B,Summer,2.0,Serie A,2022,0.0,0.0,,0.0,0.0
Udinese Calcio,Kingsley Ehizibue,27.0,Right-Back,1. FC Köln,Summer,1.5,Serie A,2022,0.0,0.0,1 Bundesliga,0.0,0.0
Bologna FC 1909,Joshua Zirkzee,21.0,Centre-Forward,Bayern Munich,Summer,8.5,Serie A,2022,0.0,1.0,1 Bundesliga,0.0,0.971130632264834
Bologna FC 1909,Jhon Lucumí,24.0,Centre-Back,KRC Genk,Summer,8.0,Serie A,2022,0.0,0.0,,0.0,0.0
Bologna FC 1909,Arthur Theate,22.0,Centre-Back,KV Oostende,Summer,6.0,Serie A,2022,0.0,0.0,,0.0,0.1626898894731485
Bologna FC 1909,Michel Aebischer,25.0,Central Midfield,BSC Young Boys,Summer,4.0,Serie A,2022,0.0,0.0,,0.0,0.0
Bologna FC 1909,Lewis Ferguson,22.0,Central Midfield,Aberdeen FC,Summer,3.5,Serie A,2022,0.0,0.0,,0.0,0.1758802878985292
Bologna FC 1909,Joaquín Sosa,20.0,Centre-Back,Nacional,Summer,1.7,Serie A,2022,0.0,0.0,Liga Nos,0.0,0.0
Bologna FC 1909,Matteo Angeli,19.0,Centre-Back,Imolese,Summer,0.3,Serie A,2022,0.0,0.0,,0.0,0.0
FC Empoli,Guglielmo Vicario,25.0,Goalkeeper,Cagliari Calcio,Summer,8.5,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
FC Empoli,Liberato Cacace,21.0,Left-Back,Sint-Truiden,Summer,3.0,Serie A,2022,0.0,0.0,,0.0,0.0
FC Empoli,Petar Stojanovic,26.0,Right-Back,Dinamo Zagreb,Summer,1.2,Serie A,2022,0.0,0.0,,0.0,0.0
UC Sampdoria,Francesco Caputo,34.0,Centre-Forward,Sassuolo,Summer,3.5,Serie A,2022,0.1033732533832674,0.1813398374223273,Serie A,0.1746218761916511,0.2501645911767107
UC Sampdoria,Marco Delle Monache,17.0,Left Winger,Pescara,Summer,1.5,Serie A,2022,0.1033732533832674,0.0,,0.1746218761916511,0.0
UC Sampdoria,Abdelhamid Sabiri,25.0,Attacking Midfield,Ascoli,Summer,1.0,Serie A,2022,0.1033732533832674,0.0,,0.1746218761916511,0.0
Spezia Calcio,Kevin Agudelo,23.0,Right Winger,Genoa,Summer,2.7,Serie A,2022,0.0,0.0,,0.0,0.0
Spezia Calcio,Bartlomiej Dragowski,24.0,Goalkeeper,Fiorentina,Summer,2.0,Serie A,2022,0.0,0.1961237544780986,Serie A,0.0,0.3964675186512334
Spezia Calcio,Arkadiusz Reca,27.0,Left-Back,Atalanta BC,Summer,2.0,Serie A,2022,0.0,0.2369550473338529,Serie A,0.0,0.4268871287106309
Spezia Calcio,Mehdi Bourabia,30.0,Central Midfield,Sassuolo,Summer,1.5,Serie A,2022,0.0,0.1813398374223273,Serie A,0.0,0.2501645911767107
US Salernitana 1919,Matteo Lovato,22.0,Centre-Back,Atalanta BC,Summer,7.0,Serie A,2022,0.0,0.2369550473338529,Serie A,0.0,0.4268871287106309
US Salernitana 1919,Federico Bonazzoli,25.0,Centre-Forward,Sampdoria,Summer,5.0,Serie A,2022,0.0,0.1033732533832674,Serie A,0.0,0.1746218761916511
US Salernitana 1919,Domagoj Bradaric,22.0,Left-Back,LOSC Lille,Summer,5.0,Serie A,2022,0.0,0.0,Ligue 1,0.0,0.0
US Salernitana 1919,Flavius Daniliuc,21.0,Centre-Back,OGC Nice,Summer,5.0,Serie A,2022,0.0,0.0,Ligue 1,0.0,0.0
US Salernitana 1919,Giulio Maggiore,24.0,Central Midfield,Spezia Calcio,Summer,4.5,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
US Salernitana 1919,Emil Bohinen,23.0,Central Midfield,CSKA Moscow,Summer,3.25,Serie A,2022,0.0,0.0258940449574468,Premier Liga,0.0,0.2730475795901375
US Salernitana 1919,Mamadou Coulibaly,23.0,Central Midfield,Udinese Calcio,Summer,3.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
US Salernitana 1919,Mikael,23.0,Centre-Forward,Sport Recife,Summer,2.73,Serie A,2022,0.0,0.0,,0.0,0.0
US Salernitana 1919,Diego Valencia,22.0,Centre-Forward,U. Católica,Summer,2.5,Serie A,2022,0.0,0.0,,0.0,0.0
US Salernitana 1919,Dylan Bronn,27.0,Centre-Back,FC Metz,Summer,1.0,Serie A,2022,0.0,0.0,Ligue 1,0.0,0.0
US Salernitana 1919,Pawel Jaroszynski,27.0,Left-Back,Genoa,Summer,1.0,Serie A,2022,0.0,0.0,,0.0,0.0
US Salernitana 1919,Pasquale Mazzocchi,26.0,Right-Back,Venezia,Summer,1.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
US Salernitana 1919,Grigoris Kastanos,24.0,Central Midfield,Juve Next Gen,Summer,0.3,Serie A,2022,0.0,0.0,,0.0,0.0
US Lecce,Daniel Samek,18.0,Defensive Midfield,Slavia Prague,Summer,2.0,Serie A,2022,0.0,0.0,,0.0,0.0
US Lecce,Lameck Banda,21.0,Right Winger,M. Petah Tikva,Summer,2.0,Serie A,2022,0.0,0.0,,0.0,0.0
US Lecce,Joel Voelkerling Persson,19.0,Centre-Forward,Roma U19,Summer,0.8,Serie A,2022,0.0,0.0,,0.0,0.0
US Lecce,Federico Di Francesco,28.0,Left Winger,SPAL,Summer,0.5,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
US Lecce,Federico Baschirotto,25.0,Right-Back,Ascoli,Summer,0.35,Serie A,2022,0.0,0.0,,0.0,0.0
US Cremonese,Cyriel Dessers,27.0,Centre-Forward,KRC Genk,Summer,6.5,Serie A,2022,0.0,0.0,,0.0,0.0
US Cremonese,Felix Afena-Gyan,19.0,Centre-Forward,AS Roma,Summer,6.0,Serie A,2022,0.0,0.3588368342953894,Serie A,0.0,0.5292433813648545
US Cremonese,Charles Pickel,25.0,Defensive Midfield,Famalicão,Summer,3.8,Serie A,2022,0.0,0.0,Liga Nos,0.0,0.0
US Cremonese,Emanuel Aiwu,21.0,Centre-Back,Rapid Vienna,Summer,3.5,Serie A,2022,0.0,0.0,,0.0,0.0
US Cremonese,Giacomo Quagliata,22.0,Left-Back,Heracles Almelo,Summer,2.0,Serie A,2022,0.0,0.0,Eredivisie,0.0,0.0
US Cremonese,Luka Lochoshvili,24.0,Centre-Back,Wolfsberger AC,Summer,1.6,Serie A,2022,0.0,0.0,,0.0,0.0
US Cremonese,Frank Tsadjout,22.0,Centre-Forward,AC Milan,Summer,0.85,Serie A,2022,0.0,0.4017329554274536,Serie A,0.0,0.4904309514245398
US Cremonese,Tommaso Milanese,19.0,Central Midfield,AS Roma,Summer,0.75,Serie A,2022,0.0,0.3588368342953894,Serie A,0.0,0.5292433813648545
US Cremonese,Joshua Tenkorang,22.0,Central Midfield,Campobasso,Summer,0.2,Serie A,2022,0.0,0.0,,0.0,0.0
AC Monza,Michele Di Gregorio,24.0,Goalkeeper,Inter,Summer,4.0,Serie A,2022,0.0,0.0,,0.0,0.0
AC Monza,Andrea Carboni,21.0,Centre-Back,Cagliari Calcio,Summer,4.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
AC Monza,Leonardo Mancuso,30.0,Centre-Forward,FC Empoli,Summer,3.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
AC Monza,Pedro Pereira,24.0,Right-Back,Benfica,Summer,2.5,Serie A,2022,0.0,0.0,Liga Nos,0.0,0.0
AC Monza,Valentin Antov,21.0,Centre-Back,CSKA-Sofia,Summer,2.0,Serie A,2022,0.0,0.0,,0.0,0.0
AC Monza,Samuele Birindelli,22.0,Right-Back,Pisa,Summer,1.5,Serie A,2022,0.0,0.0,,0.0,0.0
AC Monza,Alessandro Sorrentino,20.0,Goalkeeper,Pescara,Summer,1.0,Serie A,2022,0.0,0.0,,0.0,0.0
AC Milan,Devis Vásquez,24.0,Goalkeeper,Guaraní,Winter,0.47,Serie A,2022,0.4017329554274536,0.0,,0.4904309514245398,0.0
ACF Fiorentina,Antonin Barak,28.0,Attacking Midfield,Hellas Verona,Winter,8.5,Serie A,2022,0.1961237544780986,0.0,Serie A,0.3964675186512334,0.0
ACF Fiorentina,Abdelhamid Sabiri,26.0,Attacking Midfield,Sampdoria,Winter,2.5,Serie A,2022,0.1961237544780986,0.1033732533832674,Serie A,0.3964675186512334,0.1746218761916511
ACF Fiorentina,Josip Brekalo,24.0,Left Winger,VfL Wolfsburg,Winter,1.5,Serie A,2022,0.1961237544780986,0.3025479109597152,1 Bundesliga,0.3964675186512334,0.4102593441194858
Hellas Verona,Mateusz Praszelik,22.0,Attacking Midfield,Slask Wroclaw,Winter,2.0,Serie A,2022,0.0,0.0,,0.0,0.0
Udinese Calcio,Matheus Martins,19.0,Left Winger,Fluminense,Winter,6.0,Serie A,2022,0.0,0.0,,0.0,0.0
Spezia Calcio,Przemyslaw Wisniewski,24.0,Centre-Back,Venezia,Winter,4.0,Serie A,2022,0.0,0.0,Serie A,0.0,0.0
Spezia Calcio,Raimonds Krollis,21.0,Centre-Forward,Valmiera,Winter,1.5,Serie A,2022,0.0,0.0,,0.0,0.0
Spezia Calcio,Tio Cipot,19.0,Central Midfield,NS Mura,Winter,0.7,Serie A,2022,0.0,0.0,,0.0,0.0
US Lecce,Tommaso Cassandro,23.0,Right-Back,Cittadella,Winter,0.4,Serie A,2022,0.0,0.0,,0.0,0.0
