club_home_name,club_away_name,competition_id,round,season,home_club_goals,away_club_goals,away_club_id,home_club_id,game_id,peso round,Overall_home,name22,Overall_away,similarity_score,club_name,_id
Az Alkmaar,Feyenoord Rotterdam,NL1,10. Matchday,2022,1,3,234,1090,3852591,1.0,0.3623190732099774,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,6. Matchday,2012,3,0,234,383,2250221,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,32. Matchday,2013,0,2,234,383,2342545,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,14. Matchday,2014,4,3,234,383,2459711,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,4. Matchday,2015,3,1,234,383,2588926,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,6. Matchday,2016,0,1,234,383,2700678,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,5. Matchday,2017,1,0,234,383,2865036,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,23. Matchday,2018,1,1,234,383,3141118,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,25. Matchday,2019,1,1,234,383,3216251,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,26. Matchday,2020,1,1,234,383,3450722,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,5. Matchday,2021,0,4,234,383,3597819,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Psv Eindhoven,Feyenoord Rotterdam,NL1,7. Matchday,2022,4,3,234,383,3839713,1.0,0.5016598554621531,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,8. Matchday,2012,2,2,234,202,2250238,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,27. Matchday,2013,0,2,234,202,2342503,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,32. Matchday,2014,1,1,234,202,2459872,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,16. Matchday,2015,1,1,234,202,2589033,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,1. Matchday,2016,0,5,234,202,2700631,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,13. Matchday,2017,0,2,234,202,2865137,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,22. Matchday,2018,1,0,234,202,3141103,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,14. Matchday,2019,1,1,234,202,3216151,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,21. Matchday,2020,0,0,234,202,3450709,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,16. Matchday,2021,1,1,234,202,3597908,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Groningen,Feyenoord Rotterdam,NL1,16. Matchday,2022,0,3,234,202,3852638,1.0,0.1684637644633931,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,19. Matchday,2012,3,0,234,610,2250337,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,3. Matchday,2013,2,1,234,610,2342301,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,19. Matchday,2014,0,0,234,610,2459753,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,22. Matchday,2015,2,1,234,610,2589085,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,28. Matchday,2016,2,1,234,610,2700876,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,19. Matchday,2017,2,0,234,610,2877281,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,10. Matchday,2018,3,0,234,610,3061089,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,11. Matchday,2019,4,0,234,610,3216127,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,17. Matchday,2020,1,0,234,610,3450704,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,27. Matchday,2021,3,2,234,610,3597966,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ajax Amsterdam,Feyenoord Rotterdam,NL1,26. Matchday,2022,2,3,234,610,3852727,1.0,0.6830752758165654,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Standard Luttich,Feyenoord Rotterdam,EL,Group G,2014,0,3,234,3057,2492442,1.0,0.2644385593394481,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Sevilla,Feyenoord Rotterdam,EL,Group G,2014,2,0,234,368,2492432,1.0,0.5877232272668695,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Zska Moskau,Feyenoord Rotterdam,EL,group K,2020,0,0,234,2410,3462338,1.0,0.2730475795901375,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Midtjylland,Feyenoord Rotterdam,EL,Group F,2022,2,2,234,865,3912602,1.0,0.2537360260951629,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fenerbahce Istanbul,Feyenoord Rotterdam,EL,Group A,2016,1,0,234,36,2754307,1.0,0.4017067908849758,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Lazio Rom,Feyenoord Rotterdam,EL,Group F,2022,4,2,234,398,3912595,1.0,0.3609262119082721,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Ssc Neapel,Feyenoord Rotterdam,CL,Group F,2017,3,1,234,6195,2917375,1.0,0.5798086887794309,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
As Rom,Feyenoord Rotterdam,EL,intermediate stage 1st leg,2014,1,1,234,12,2517539,1.0,0.5292433813648545,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Go Ahead Eagles Deventer,Feyenoord Rotterdam,NL1,10. Matchday,2013,2,2,234,1435,2342364,1.0,0.2172036575251884,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Go Ahead Eagles Deventer,Feyenoord Rotterdam,NL1,7. Matchday,2014,0,4,234,1435,2459642,1.0,0.2172036575251884,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Go Ahead Eagles Deventer,Feyenoord Rotterdam,NL1,12. Matchday,2016,1,0,234,1435,2700733,1.0,0.2172036575251884,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Go Ahead Eagles Deventer,Feyenoord Rotterdam,NL1,33. Matchday,2021,0,1,234,1435,3598035,1.0,0.2172036575251884,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Go Ahead Eagles Deventer,Feyenoord Rotterdam,NL1,5. Matchday,2022,3,4,234,1435,3837399,1.0,0.2172036575251884,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Glasgow Rangers,Feyenoord Rotterdam,EL,Group G,2019,1,0,234,124,3252427,1.0,0.4326395568853222,Feyenoord,0.4755228705141121,64,Feyenoord Rotterdam,234
Fc Utrecht,Go Ahead Eagles Deventer,NL1,1. Matchday,2013,1,1,1435,200,2342578,1.0,0.2305118972707956,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Utrecht,Go Ahead Eagles Deventer,NL1,8. Matchday,2014,2,3,1435,200,2459653,1.0,0.2305118972707956,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Utrecht,Go Ahead Eagles Deventer,NL1,9. Matchday,2016,3,0,1435,200,2700699,1.0,0.2305118972707956,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Utrecht,Go Ahead Eagles Deventer,NL1,16. Matchday,2021,0,0,1435,200,3597906,1.0,0.2305118972707956,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Utrecht,Go Ahead Eagles Deventer,NL1,26. Matchday,2022,1,2,1435,200,3852732,1.0,0.2305118972707956,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Vitesse Arnheim,Go Ahead Eagles Deventer,NL1,33. Matchday,2013,2,2,1435,499,2452012,1.0,0.2444385070359242,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Vitesse Arnheim,Go Ahead Eagles Deventer,NL1,14. Matchday,2014,2,2,1435,499,2459706,1.0,0.2444385070359242,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Vitesse Arnheim,Go Ahead Eagles Deventer,NL1,6. Matchday,2016,2,0,1435,499,2700673,1.0,0.2444385070359242,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Vitesse Arnheim,Go Ahead Eagles Deventer,NL1,10. Matchday,2021,1,2,1435,499,3597847,1.0,0.2444385070359242,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Twente Enschede,Go Ahead Eagles Deventer,NL1,17. Matchday,2013,3,1,1435,317,2342386,1.0,0.2543311370150328,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Twente Enschede,Go Ahead Eagles Deventer,NL1,5. Matchday,2014,2,1,1435,317,2459623,1.0,0.2543311370150328,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Twente Enschede,Go Ahead Eagles Deventer,NL1,28. Matchday,2016,1,2,1435,317,2700877,1.0,0.2543311370150328,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Twente Enschede,Go Ahead Eagles Deventer,NL1,23. Matchday,2021,2,2,1435,317,3597976,1.0,0.2543311370150328,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Twente Enschede,Go Ahead Eagles Deventer,NL1,13. Matchday,2022,1,1,1435,317,3852612,1.0,0.2543311370150328,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Az Alkmaar,Go Ahead Eagles Deventer,NL1,6. Matchday,2013,3,0,1435,1090,2342326,1.0,0.3623190732099774,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Az Alkmaar,Go Ahead Eagles Deventer,NL1,15. Matchday,2014,2,0,1435,1090,2459712,1.0,0.3623190732099774,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Az Alkmaar,Go Ahead Eagles Deventer,NL1,7. Matchday,2016,2,2,1435,1090,2700683,1.0,0.3623190732099774,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Az Alkmaar,Go Ahead Eagles Deventer,NL1,7. Matchday,2021,5,0,1435,1090,3597855,1.0,0.3623190732099774,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Az Alkmaar,Go Ahead Eagles Deventer,NL1,1. Matchday,2022,2,0,1435,1090,3836757,1.0,0.3623190732099774,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Psv Eindhoven,Go Ahead Eagles Deventer,NL1,3. Matchday,2013,3,0,1435,383,2342283,1.0,0.5016598554621531,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Psv Eindhoven,Go Ahead Eagles Deventer,NL1,17. Matchday,2014,5,0,1435,383,2459733,1.0,0.5016598554621531,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Psv Eindhoven,Go Ahead Eagles Deventer,NL1,16. Matchday,2016,1,0,1435,383,2700763,1.0,0.5016598554621531,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Psv Eindhoven,Go Ahead Eagles Deventer,NL1,18. Matchday,2021,2,0,1435,383,3597964,1.0,0.5016598554621531,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Psv Eindhoven,Go Ahead Eagles Deventer,NL1,19. Matchday,2022,2,0,1435,383,3852665,1.0,0.5016598554621531,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Feyenoord Rotterdam,Go Ahead Eagles Deventer,NL1,30. Matchday,2013,5,0,1435,234,2342531,1.0,0.4755228705141121,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Feyenoord Rotterdam,Go Ahead Eagles Deventer,NL1,31. Matchday,2014,0,1,1435,234,2459861,1.0,0.4755228705141121,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Feyenoord Rotterdam,Go Ahead Eagles Deventer,NL1,29. Matchday,2016,8,0,1435,234,2700883,1.0,0.4755228705141121,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Feyenoord Rotterdam,Go Ahead Eagles Deventer,NL1,2. Matchday,2021,2,0,1435,234,3580980,1.0,0.4755228705141121,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Groningen,Go Ahead Eagles Deventer,NL1,24. Matchday,2013,1,0,1435,202,2342459,1.0,0.1684637644633931,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Groningen,Go Ahead Eagles Deventer,NL1,20. Matchday,2014,2,0,1435,202,2459757,1.0,0.1684637644633931,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Groningen,Go Ahead Eagles Deventer,NL1,17. Matchday,2016,1,1,1435,202,2700777,1.0,0.1684637644633931,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Groningen,Go Ahead Eagles Deventer,NL1,21. Matchday,2021,2,1,1435,202,3597936,1.0,0.1684637644633931,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Fc Groningen,Go Ahead Eagles Deventer,NL1,3. Matchday,2022,1,0,1435,202,3837231,1.0,0.1684637644633931,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Ajax Amsterdam,Go Ahead Eagles Deventer,NL1,8. Matchday,2013,6,0,1435,610,2342427,1.0,0.6830752758165654,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Ajax Amsterdam,Go Ahead Eagles Deventer,NL1,10. Matchday,2014,3,1,1435,610,2459670,1.0,0.6830752758165654,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Ajax Amsterdam,Go Ahead Eagles Deventer,NL1,33. Matchday,2016,4,0,1435,610,2700914,1.0,0.6830752758165654,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Ajax Amsterdam,Go Ahead Eagles Deventer,NL1,12. Matchday,2021,0,0,1435,610,3597878,1.0,0.6830752758165654,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Ajax Amsterdam,Go Ahead Eagles Deventer,NL1,8. Matchday,2022,1,1,1435,610,3852567,1.0,0.6830752758165654,Go Ahead Eagles,0.2172036575251884,77,Go Ahead Eagles Deventer,1435
Borussia Dortmund,Fc Bayern Munchen,L1,32. Matchday,2012,1,1,27,16,2231680,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,CL,Final,2012,1,2,27,16,2314690,10.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,13. Matchday,2013,0,3,27,16,2321162,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,27. Matchday,2014,0,1,27,16,2460860,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,25. Matchday,2015,0,0,27,16,2581903,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,11. Matchday,2016,1,0,27,16,2704331,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,11. Matchday,2017,1,3,27,16,2871953,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,11. Matchday,2018,3,2,27,16,3058506,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,28. Matchday,2019,0,1,27,16,3203676,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,7. Matchday,2020,2,3,27,16,3412991,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,14. Matchday,2021,2,3,27,16,3588337,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Borussia Dortmund,Fc Bayern Munchen,L1,9. Matchday,2022,2,2,27,16,3839159,1.0,0.6818448152576279,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,14. Matchday,2012,0,2,27,60,2231440,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,4. Matchday,2013,1,1,27,60,2321069,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,33. Matchday,2014,2,1,27,60,2460921,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,17. Matchday,2016,1,2,27,60,2704468,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,25. Matchday,2017,0,4,27,60,2872108,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,27. Matchday,2018,1,1,27,60,3058663,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,16. Matchday,2019,1,3,27,60,3203574,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,33. Matchday,2020,2,2,27,60,3412895,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Sc Freiburg,Fc Bayern Munchen,L1,28. Matchday,2021,1,4,27,60,3588567,1.0,0.2839610852002533,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,19. Matchday,2012,0,2,27,79,2231561,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,17. Matchday,2013,1,2,27,79,2321201,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,20. Matchday,2014,0,2,27,79,2460803,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,29. Matchday,2015,1,3,27,79,2581954,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,17. Matchday,2017,0,1,27,79,2871880,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,2. Matchday,2018,0,3,27,79,3058428,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,9. Matchday,2020,1,3,27,79,3413026,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,16. Matchday,2021,0,5,27,79,3588378,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfb Stuttgart,Fc Bayern Munchen,L1,23. Matchday,2022,1,2,27,79,3839401,1.0,0.2464332685252073,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,16. Matchday,2012,0,2,27,167,2231523,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,29. Matchday,2013,1,0,27,167,2321311,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,15. Matchday,2014,0,4,27,167,2460756,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,21. Matchday,2015,1,3,27,167,2581847,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,9. Matchday,2016,1,3,27,167,2704309,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,29. Matchday,2017,1,4,27,167,2872049,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,22. Matchday,2018,2,3,27,167,3058609,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,8. Matchday,2019,2,2,27,167,3203502,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,17. Matchday,2020,0,1,27,167,3413160,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,12. Matchday,2021,2,1,27,167,3588308,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Fc Augsburg,Fc Bayern Munchen,L1,7. Matchday,2022,1,0,27,167,3839139,1.0,0.2650571076151561,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,22. Matchday,2012,0,2,27,82,2231554,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,24. Matchday,2013,1,6,27,82,2321266,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,18. Matchday,2014,4,1,27,82,2460781,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,23. Matchday,2015,0,2,27,82,2581868,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,31. Matchday,2016,0,6,27,82,2704671,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,23. Matchday,2017,1,2,27,82,2871726,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,8. Matchday,2018,1,3,27,82,3058485,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,34. Matchday,2019,0,4,27,82,3203733,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,29. Matchday,2020,2,3,27,82,3412968,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,34. Matchday,2021,2,2,27,82,3588668,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Vfl Wolfsburg,Fc Bayern Munchen,L1,19. Matchday,2022,2,4,27,82,3839335,1.0,0.4102593441194858,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Bayer 04 Leverkusen,Fc Bayern Munchen,L1,26. Matchday,2012,1,2,27,15,2231627,1.0,0.5274627475625653,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Bayer 04 Leverkusen,Fc Bayern Munchen,L1,8. Matchday,2013,1,1,27,15,2321119,1.0,0.5274627475625653,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Bayer 04 Leverkusen,Fc Bayern Munchen,L1,31. Matchday,2014,2,0,27,15,2460897,1.0,0.5274627475625653,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Bayer 04 Leverkusen,Fc Bayern Munchen,L1,20. Matchday,2015,0,0,27,15,2581823,1.0,0.5274627475625653,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Bayer 04 Leverkusen,Fc Bayern Munchen,L1,29. Matchday,2016,0,0,27,15,2704642,1.0,0.5274627475625653,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
Bayer 04 Leverkusen,Fc Bayern Munchen,L1,18. Matchday,2017,1,3,27,15,2871486,1.0,0.5274627475625653,Bayern Munich,0.971130632264834,80,Fc Bayern Munchen,27
